年,月,日,命数1,命数2,命数3
1972,9,29,51,59,52
1972,10,29,21,28,26
1972,11,29,10,9,10
1972,12,29,40,40,34
1972,1,30,53,60,51
1972,3,30,54,56,51
1972,4,30,23,30,25
1972,5,30,53,58,51
1972,6,30,22,26,27
1972,7,30,52,58,57
1972,8,30,21,30,26
1972,9,30,10,8,10
1972,10,30,40,35,34
1972,11,30,9,10,5
1972,12,30,39,39,35
1972,1,31,54,59,51
1972,3,31,53,55,51
1972,5,31,52,55,57
1972,7,31,51,57,52
1972,8,31,40,37,34
1972,10,31,39,36,35
1972,12,31,38,38,35
1973,1,1,37,37,35
1973,2,1,6,2,1
1973,3,1,34,39,35
1973,4,1,3,9,9
1973,5,1,33,34,35
1973,6,1,2,9,1
1973,7,1,32,40,31
1973,8,1,1,1,10
1973,9,1,40,31,34
1973,10,1,10,2,8
1973,11,1,39,40,39
1973,12,1,9,4,9
1973,1,2,36,36,31
1973,2,2,5,1,10
1973,3,2,33,40,35
1973,4,2,2,8,1
1973,5,2,32,31,31
1973,6,2,1,10,10
1973,7,2,31,39,36
1973,8,2,10,10,8
1973,9,2,39,32,39
1973,10,2,9,1,9
1973,11,2,38,37,33
1973,12,2,8,1,9
1973,1,3,35,35,36
1973,2,3,4,10,8
1973,3,3,32,37,31
1973,4,3,1,7,10
1973,5,3,31,32,36
1973,6,3,10,7,8
1973,7,3,40,38,34
1973,8,3,9,9,10
1973,9,3,38,39,33
1973,10,3,8,10,9
1973,11,3,37,38,33
1973,12,3,7,2,9
1973,1,4,34,34,33
1973,2,4,3,10,7
1973,3,4,31,38,36
1973,4,4,10,6,8
1973,5,4,40,39,34
1973,6,4,9,8,9
1973,7,4,39,37,39
1973,9,4,37,40,33
1973,10,4,7,9,9
1973,11,4,46,45,45
1973,12,4,16,19,15
1973,1,5,34,33,33
1973,2,5,2,7,7
1973,3,5,40,35,34
1973,4,5,3,5,7
1973,5,5,39,40,39
1973,6,5,8,5,9
1973,7,5,38,36,33
1973,8,5,7,7,9
1973,9,5,46,47,45
1973,10,5,16,18,15
1973,11,5,45,46,44
1973,12,5,15,20,20
1973,1,6,31,32,37
1973,2,6,1,8,10
1973,3,6,33,36,33
1973,4,6,2,4,7
1973,5,6,32,37,37
1973,6,6,1,6,10
1973,7,6,37,35,33
1973,8,6,16,16,15
1973,9,6,45,48,44
1973,10,6,15,17,20
1973,11,6,44,43,42
1973,12,6,14,17,18
1973,1,7,32,31,34
1973,2,7,20,15,18
1973,3,7,32,33,37
1973,4,7,1,3,10
1973,5,7,31,38,34
1973,6,7,20,13,18
1973,7,7,50,44,42
1973,8,7,15,15,20
1973,9,7,44,45,42
1973,10,7,14,16,18
1973,11,7,47,44,41
1973,12,7,17,18,17
1973,1,8,49,50,42
1973,2,8,19,16,16
1973,3,8,31,34,34
1973,4,8,20,12,18
1973,5,8,50,45,42
1973,6,8,19,14,16
1973,7,8,49,43,46
1973,8,8,18,13,17
1973,9,8,47,46,41
1973,10,8,17,15,17
1973,11,8,46,41,41
1973,12,8,16,15,11
1973,1,9,50,49,46
1973,2,9,18,13,17
1973,3,9,50,41,42
1973,4,9,19,11,16
1973,5,9,49,46,46
1973,6,9,18,11,17
1973,7,9,48,42,41
1973,8,9,17,14,17
1973,9,9,46,43,41
1973,10,9,16,14,11
1973,11,9,45,42,44
1973,12,9,15,16,18
1973,1,10,47,48,41
1973,2,10,17,14,17
1973,3,10,49,42,46
1973,4,10,18,20,17
1973,5,10,48,43,41
1973,6,10,17,12,17
1973,7,10,47,41,41
1973,8,10,16,11,11
1973,9,10,45,44,44
1973,10,10,15,13,18
1973,11,10,44,49,42
1973,12,10,14,13,16
1973,1,11,48,47,41
1973,2,11,16,11,11
1973,3,11,48,49,41
1973,4,11,17,19,17
1973,5,11,47,44,41
1973,6,11,16,19,11
1973,7,11,46,50,41
1973,8,11,15,12,18
1973,9,11,44,41,42
1973,10,11,14,12,16
1973,11,11,43,50,50
1973,12,11,13,14,20
1973,1,12,45,46,41
1973,2,12,15,20,18
1973,3,12,47,50,41
1973,4,12,16,18,11
1973,5,12,46,41,41
1973,6,12,15,20,18
1973,7,12,45,49,44
1973,8,12,14,19,16
1973,9,12,43,42,50
1973,10,12,13,11,20
1973,11,12,42,47,41
1973,12,12,12,11,15
1973,1,13,46,45,44
1973,2,13,14,17,16
1973,3,13,46,47,41
1973,4,13,15,17,18
1973,5,13,45,42,44
1973,6,13,14,17,16
1973,7,13,44,48,42
1973,8,13,13,20,20
1973,9,13,42,49,41
1973,10,13,12,20,15
1973,11,13,41,48,41
1973,12,13,11,12,15
1973,1,14,43,44,42
1973,2,14,11,18,12
1973,3,14,45,48,44
1973,4,14,14,16,16
1973,5,14,44,41,42
1973,6,14,13,18,12
1973,7,14,43,47,50
1973,8,14,12,17,15
1973,9,14,41,50,41
1973,10,14,11,19,15
1973,11,14,60,55,55
1973,12,14,30,29,25
1973,1,15,44,41,46
1973,2,15,20,15,18
1973,3,15,44,45,42
1973,4,15,11,13,12
1973,5,15,43,42,46
1973,6,15,12,15,15
1973,8,15,11,18,15
1973,9,15,60,57,55
1973,10,15,30,28,25
1973,11,15,59,52,52
1973,12,15,29,30,28
1973,1,16,42,50,42
1973,2,16,19,16,13
1973,3,16,41,46,46
1973,4,16,20,12,18
1973,5,16,50,49,41
1973,6,16,19,16,13
1973,7,16,41,45,41
1973,8,16,30,29,29
1973,9,16,59,58,52
1973,10,16,29,27,28
1973,11,16,58,59,60
1973,12,16,28,27,26
1973,1,17,41,49,49
1973,2,17,26,23,29
1973,3,17,50,44,42
1973,4,17,19,11,13
1973,5,17,49,50,49
1973,6,17,28,26,29
1973,7,17,58,52,53
1973,8,17,29,30,28
1973,9,17,58,55,60
1973,10,17,28,26,26
1973,11,17,55,60,56
1973,12,17,25,28,30
1973,1,18,60,56,53
1973,2,18,25,24,27
1973,3,18,49,43,49
1973,4,18,26,25,29
1973,5,18,58,57,53
1973,6,18,27,25,27
1973,7,18,57,51,51
1973,8,18,26,27,22
1973,9,18,55,56,56
1973,10,18,25,21,30
1973,11,18,54,57,52
1973,12,18,24,26,26
1973,1,19,59,55,51
1973,2,19,24,29,23
1973,3,19,56,52,53
1973,4,19,25,26,27
1973,5,19,55,58,51
1973,6,19,24,24,23
1973,7,19,56,60,58
1973,8,19,25,28,30
1973,9,19,54,54,52
1973,10,19,24,30,26
1973,11,19,53,58,57
1973,12,19,23,25,23
1973,1,20,58,54,53
1973,2,20,23,30,28
1973,3,20,55,51,51
1973,4,20,24,23,23
1973,5,20,54,55,53
1973,6,20,23,23,30
1973,7,20,53,53,56
1973,8,20,24,25,26
1973,9,20,53,53,57
1973,10,20,23,29,23
1973,11,20,60,55,53
1973,12,20,30,24,27
1973,1,21,57,53,52
1973,2,21,22,27,26
1973,3,21,54,60,53
1973,4,21,23,24,28
1973,5,21,53,52,52
1973,6,21,22,22,26
1973,7,21,52,52,51
1973,8,21,21,26,21
1973,9,21,60,52,53
1973,10,21,30,29,27
1973,11,21,59,56,51
1973,12,21,29,23,25
1973,1,22,56,52,52
1973,2,22,21,28,21
1973,3,22,53,59,52
1973,4,22,22,21,26
1973,5,22,52,59,52
1973,6,22,21,21,22
1973,7,22,51,51,52
1973,8,22,30,23,27
1973,9,22,59,51,51
1973,10,22,29,30,25
1973,11,22,58,51,57
1973,12,22,28,22,27
1973,1,23,55,51,51
1973,2,23,30,25,25
1973,3,23,52,58,52
1973,4,23,21,22,21
1973,5,23,51,60,51
1973,6,23,30,30,22
1973,7,23,60,60,51
1973,8,23,29,22,25
1973,9,23,58,60,57
1973,10,23,28,27,27
1973,11,23,57,52,52
1973,12,23,27,21,26
1973,1,24,54,60,51
1973,2,24,29,26,25
1973,3,24,51,57,51
1973,4,24,30,29,25
1973,5,24,60,57,51
1973,6,24,29,29,25
1973,7,24,59,59,51
1973,8,24,28,29,27
1973,9,24,57,59,52
1973,10,24,27,28,26
1973,11,24,6,9,10
1973,12,24,36,40,36
1973,1,25,53,59,51
1973,2,25,28,23,27
1973,3,25,60,56,51
1973,4,25,29,30,25
1973,5,25,59,58,51
1973,6,25,28,28,27
1973,7,25,58,58,57
1973,8,25,27,30,26
1973,9,25,6,8,10
1973,10,25,36,35,36
1973,11,25,5,10,5
1973,12,25,35,39,35
1973,1,26,52,56,57
1973,2,26,27,24,26
1973,3,26,59,55,51
1973,4,26,28,27,27
1973,5,26,58,55,57
1973,6,26,27,25,26
1973,7,26,57,57,52
1973,8,26,26,37,36
1973,9,26,5,7,5
1973,10,26,35,36,35
1973,11,26,4,7,9
1973,12,26,34,38,35
1973,1,27,51,57,52
1973,2,27,36,31,34
1973,3,27,58,54,57
1973,4,27,27,28,26
1973,5,27,57,56,52
1973,6,27,36,34,34
1973,7,27,6,6,10
1973,8,27,35,38,35
1973,9,27,4,6,9
1973,10,27,34,33,35
1973,11,27,3,8,9
1973,12,27,33,37,35
1973,1,28,10,6,10
1973,2,28,35,32,35
1973,3,28,57,53,52
1973,4,28,36,35,34
1973,5,28,6,3,10
1973,6,28,35,33,35
1973,7,28,5,5,6
1973,8,28,34,35,35
1973,9,28,3,5,9
1973,10,28,33,34,35
1973,11,28,2,5,1
1973,12,28,32,36,31
1973,1,29,9,5,5
1973,3,29,6,2,10
1973,4,29,35,36,35
1973,5,29,5,4,5
1973,6,29,34,32,35
1973,8,29,33,36,35
1973,9,29,2,4,1
1973,10,29,32,31,31
1973,11,29,1,6,10
1973,12,29,31,35,36
1973,1,30,8,4,9
1973,3,30,5,1,5
1973,4,30,34,33,35
1973,5,30,4,1,9
1973,6,30,33,31,35
1973,7,30,3,3,9
1973,8,30,32,33,31
1973,9,30,1,3,10
1973,10,30,31,32,36
1973,11,30,10,3,8
1973,12,30,40,34,34
1973,1,31,7,3,9
1973,3,31,4,10,9
1973,5,31,3,2,9
1973,7,31,2,2,1
1973,8,31,31,34,36
1973,10,31,40,39,34
1973,12,31,39,33,39
1974,1,1,38,32,33
1974,2,1,7,7,9
1974,3,1,36,36,39
1974,4,1,3,4,9
1974,5,1,33,37,33
1974,6,1,4,6,9
1974,7,1,34,35,33
1974,8,1,11,16,15
1974,9,1,42,48,44
1974,10,1,12,17,20
1974,11,1,49,43,42
1974,12,1,19,17,18
1974,1,2,37,31,33
1974,2,2,16,16,15
1974,3,2,33,33,34
1974,4,2,4,3,9
1974,5,2,34,38,33
1974,6,2,11,13,15
1974,7,2,41,44,45
1974,8,2,12,15,20
1974,9,2,49,45,42
1974,10,2,19,16,18
1974,11,2,50,44,43
1974,12,2,20,18,13
1974,1,3,46,50,45
1974,2,3,15,15,20
1974,3,3,34,34,33
1974,4,3,11,12,15
1974,5,3,41,45,45
1974,6,3,12,14,20
1974,7,3,42,43,44
1974,8,3,19,14,18
1974,9,3,50,46,43
1974,10,3,20,15,13
1974,11,3,47,41,43
1974,12,3,17,15,17
1974,1,4,45,49,44
1974,2,4,13,13,17
1974,3,4,41,41,45
1974,4,4,12,11,20
1974,5,4,42,46,44
1974,6,4,19,11,18
1974,7,4,49,42,42
1974,8,4,20,13,13
1974,9,4,47,43,43
1974,10,4,17,14,17
1974,11,4,48,42,43
1974,12,4,18,16,17
1974,1,5,44,48,42
1974,2,5,14,14,17
1974,3,5,42,42,44
1974,4,5,13,20,17
1974,5,5,49,43,42
1974,6,5,20,12,13
1974,7,5,50,41,43
1974,8,5,17,12,17
1974,9,5,48,44,43
1974,10,5,18,13,17
1974,11,5,45,49,49
1974,12,5,15,13,19
1974,1,6,47,47,41
1974,2,6,11,11,12
1974,3,6,43,49,41
1974,4,6,14,19,17
1974,5,6,44,44,41
1974,6,6,11,19,11
1974,7,6,47,50,43
1974,8,6,18,11,17
1974,9,6,45,41,49
1974,10,6,15,12,19
1974,11,6,46,50,44
1974,12,6,16,14,18
1974,1,7,46,46,41
1974,2,7,12,12,18
1974,3,7,44,50,41
1974,4,7,11,18,11
1974,5,7,41,41,42
1974,6,7,12,20,18
1974,7,7,42,49,44
1974,8,7,15,20,19
1974,9,7,46,42,44
1974,10,7,16,11,18
1974,11,7,43,47,42
1974,12,7,17,11,15
1974,1,8,45,45,44
1974,2,8,19,19,16
1974,3,8,41,47,41
1974,4,8,12,17,18
1974,5,8,42,42,44
1974,6,8,19,17,16
1974,7,8,49,48,42
1974,8,8,20,20,19
1974,9,8,47,49,41
1974,10,8,13,20,16
1974,11,8,48,48,41
1974,12,8,18,12,15
1974,1,9,44,44,42
1974,2,9,20,20,19
1974,3,9,42,48,44
1974,4,9,19,16,16
1974,5,9,49,49,42
1974,6,9,20,18,20
1974,7,9,50,47,50
1974,8,9,17,17,15
1974,9,9,48,50,41
1974,10,9,18,19,15
1974,11,9,55,55,56
1974,12,9,25,29,25
1974,1,10,43,43,50
1974,2,10,17,17,15
1974,3,10,49,45,42
1974,4,10,20,15,20
1974,5,10,50,50,49
1974,6,10,17,15,15
1974,7,10,47,46,41
1974,8,10,18,18,15
1974,9,10,55,57,55
1974,10,10,25,28,25
1974,11,10,56,56,52
1974,12,10,26,30,28
1974,1,11,42,42,41
1974,2,11,18,18,15
1974,3,11,50,46,50
1974,4,11,17,14,15
1974,5,11,47,47,41
1974,6,11,18,16,15
1974,7,11,48,45,41
1974,8,11,25,25,26
1974,9,11,56,58,52
1974,10,11,26,27,28
1974,11,11,53,53,60
1974,12,11,23,27,26
1974,1,12,41,41,42
1974,2,12,23,23,29
1974,3,12,47,43,41
1974,4,12,18,13,15
1974,5,12,48,48,41
1974,6,12,25,23,25
1974,7,12,55,54,55
1974,8,12,26,26,28
1974,9,12,53,55,60
1974,10,12,23,26,26
1974,11,12,54,54,53
1974,12,12,24,28,24
1974,1,13,60,60,55
1974,2,13,24,24,28
1974,3,13,48,44,41
1974,4,13,23,22,29
1974,5,13,55,55,56
1974,6,13,26,24,28
1974,7,13,56,53,52
1974,8,13,23,23,26
1974,9,13,54,56,54
1974,10,13,24,25,24
1974,11,13,51,51,59
1974,12,13,21,25,25
1974,1,14,59,59,52
1974,2,14,21,21,22
1974,3,14,53,51,53
1974,4,14,24,21,28
1974,5,14,54,58,52
1974,6,14,21,21,26
1974,7,14,53,52,60
1974,8,14,24,24,23
1974,9,14,51,53,59
1974,10,14,21,24,25
1974,11,14,52,52,59
1974,12,14,22,26,25
1974,1,15,58,58,60
1974,2,15,22,22,30
1974,3,15,54,52,52
1974,4,15,21,28,22
1974,5,15,51,55,60
1974,6,15,22,22,30
1974,7,15,52,51,56
1974,8,15,21,21,25
1974,9,15,52,54,59
1974,10,15,22,23,25
1974,11,15,59,59,60
1974,12,15,27,23,27
1974,1,16,55,55,56
1974,2,16,29,29,26
1974,3,16,51,59,58
1974,4,16,22,27,30
1974,5,16,52,56,56
1974,6,16,29,29,25
1974,7,16,59,60,59
1974,8,16,30,26,25
1974,9,16,57,51,53
1974,10,16,29,22,29
1974,11,16,58,56,52
1974,12,16,28,24,26
1974,1,17,54,54,52
1974,2,17,30,30,21
1974,3,17,52,59,56
1974,4,17,29,26,26
1974,5,17,59,53,52
1974,6,17,30,21,23
1974,7,17,60,57,57
1974,8,17,27,23,27
1974,9,17,58,52,52
1974,10,17,28,21,26
1974,11,17,55,53,60
1974,12,17,25,21,22
1974,1,18,53,53,57
1974,2,18,27,27,28
1974,3,18,59,58,52
1974,4,18,30,22,21
1974,5,18,60,54,57
1974,6,18,27,30,27
1974,7,18,57,56,53
1974,8,18,28,24,26
1974,9,18,55,59,56
1974,10,18,25,30,24
1974,11,18,56,54,54
1974,12,18,26,21,30
1974,1,19,60,60,53
1974,2,19,26,26,25
1974,3,19,60,57,51
1974,4,19,25,29,25
1974,5,19,57,51,53
1974,6,19,28,29,25
1974,7,19,58,55,51
1974,8,19,25,21,22
1974,9,19,56,59,54
1974,10,19,26,25,30
1974,11,19,3,1,10
1974,12,19,33,40,36
1974,1,20,59,59,51
1974,2,20,23,23,27
1974,3,20,57,56,53
1974,4,20,27,29,27
1974,5,20,58,52,51
1974,6,20,25,28,27
1974,7,20,55,58,57
1974,8,20,26,22,30
1974,9,20,3,8,10
1974,10,20,33,34,36
1974,11,20,4,2,7
1974,12,20,34,39,35
1974,1,21,58,58,57
1974,2,21,24,24,26
1974,3,21,56,55,51
1974,4,21,26,30,25
1974,5,21,53,55,57
1974,6,21,24,27,26
1974,7,21,56,57,54
1974,8,21,33,39,36
1974,9,21,4,7,5
1974,10,21,34,33,31
1974,11,21,1,9,1
1974,12,21,31,38,37
1974,1,22,57,57,52
1974,2,22,31,31,36
1974,3,22,53,54,57
1974,4,22,23,27,27
1974,5,22,54,56,52
1974,6,22,31,36,36
1974,7,22,1,6,10
1974,8,22,34,40,35
1974,9,22,1,6,1
1974,10,22,31,33,37
1974,11,22,2,10,9
1974,12,22,40,37,35
1974,1,23,6,6,10
1974,2,23,32,32,35
1974,3,23,54,53,52
1974,4,23,24,28,26
1974,5,23,1,3,10
1974,6,23,32,35,35
1974,7,23,2,5,5
1974,8,23,39,35,35
1974,9,23,10,5,9
1974,10,23,32,34,35
1974,11,23,7,5,1
1974,12,23,37,36,31
1974,1,24,5,5,6
1974,2,24,39,39,35
1974,3,24,1,2,10
1974,4,24,31,35,36
1974,5,24,2,4,5
1974,6,24,39,34,35
1974,7,24,9,4,9
1974,8,24,40,36,35
1974,9,24,7,4,1
1974,10,24,37,31,31
1974,11,24,8,6,10
1974,12,24,38,35,36
1974,1,25,4,4,9
1974,2,25,40,40,35
1974,3,25,2,1,5
1974,4,25,39,33,35
1974,5,25,9,1,9
1974,6,25,40,33,35
1974,7,25,10,3,9
1974,8,25,37,33,31
1974,9,25,8,3,10
1974,10,25,38,32,36
1974,11,25,5,3,10
1974,12,25,35,34,34
1974,1,26,3,3,9
1974,2,26,37,37,31
1974,3,26,9,10,9
1974,4,26,40,34,35
1974,5,26,10,2,9
1974,6,26,37,32,31
1974,7,26,7,2,1
1974,8,26,38,34,36
1974,9,26,5,2,10
1974,10,26,35,39,34
1974,11,26,6,4,9
1974,12,26,36,33,39
1974,1,27,2,2,1
1974,2,27,38,38,36
1974,3,27,10,9,9
1974,4,27,37,31,31
1974,5,27,7,9,1
1974,6,27,38,39,36
1974,7,27,8,1,10
1974,8,27,35,31,34
1974,9,27,6,1,9
1974,10,27,36,40,39
1974,11,27,3,1,9
1974,12,27,33,32,33
1974,1,28,1,1,10
1974,2,28,35,35,34
1974,3,28,7,8,1
1974,4,28,38,32,36
1974,5,28,8,10,10
1974,6,28,35,38,34
1974,7,28,5,10,8
1974,8,28,36,32,39
1974,9,28,3,10,9
1974,10,28,33,37,33
1974,11,28,4,2,9
1974,12,28,34,31,33
1974,1,29,10,10,8
1974,3,29,8,7,10
1974,4,29,35,39,34
1974,5,29,5,7,8
1974,6,29,36,37,39
1974,7,29,6,9,9
1974,8,29,33,39,33
1974,9,29,4,9,9
1974,10,29,34,38,33
1974,11,29,11,19,15
1974,12,29,41,50,45
1974,1,30,9,9,10
1974,3,30,5,6,8
1974,4,30,36,40,39
1974,5,30,6,8,9
1974,6,30,33,36,33
1974,7,30,3,8,9
1974,8,30,34,40,33
1974,9,30,11,18,15
1974,10,30,41,45,45
1974,11,30,12,20,20
1974,12,30,42,49,44
1974,1,31,8,8,9
1974,3,31,6,5,9
1974,5,31,3,5,9
1974,7,31,4,7,9
1974,8,31,41,47,45
1974,10,31,42,46,44
1974,12,31,49,48,42
1975,1,1,50,47,43
1975,2,1,17,12,17
1975,3,1,50,49,42
1975,4,1,19,19,13
1975,5,1,49,44,43
1975,6,1,18,19,17
1975,7,1,48,50,43
1975,8,1,17,11,17
1975,9,1,46,41,49
1975,10,1,16,12,19
1975,11,1,45,50,44
1975,12,1,15,14,18
1975,1,2,47,46,43
1975,2,2,18,11,17
1975,3,2,49,50,43
1975,4,2,18,18,17
1975,5,2,48,41,43
1975,6,2,17,20,17
1975,7,2,47,49,43
1975,8,2,16,20,19
1975,9,2,45,42,44
1975,10,2,15,11,18
1975,11,2,44,47,42
1975,12,2,14,11,16
1975,1,3,48,45,43
1975,2,3,15,20,19
1975,3,3,48,47,43
1975,4,3,17,17,18
1975,5,3,47,42,43
1975,6,3,16,17,19
1975,7,3,46,48,49
1975,8,3,15,19,18
1975,9,3,44,49,42
1975,10,3,14,20,16
1975,11,3,43,48,47
1975,12,3,13,12,17
1975,1,4,45,44,49
1975,2,4,16,20,20
1975,3,4,47,48,43
1975,4,4,16,16,19
1975,5,4,46,49,49
1975,6,4,15,18,18
1975,7,4,45,47,44
1975,8,4,14,18,16
1975,9,4,43,50,47
1975,10,4,13,19,17
1975,11,4,52,55,51
1975,12,4,22,29,27
1975,1,5,46,43,44
1975,2,5,13,17,15
1975,3,5,46,45,49
1975,4,5,16,15,20
1975,5,5,45,50,44
1975,6,5,14,15,16
1975,7,5,44,46,42
1975,8,5,13,17,17
1975,9,5,52,57,51
1975,10,5,22,28,27
1975,11,5,51,56,51
1975,12,5,21,30,27
1975,1,6,47,42,41
1975,2,6,14,18,15
1975,3,6,46,46,50
1975,4,6,13,14,15
1975,5,6,43,47,41
1975,6,6,14,16,15
1975,7,6,43,45,47
1975,8,6,22,26,27
1975,9,6,51,58,51
1975,10,6,21,27,27
1975,11,6,60,53,53
1975,12,6,30,27,23
1975,1,7,48,41,41
1975,2,7,21,25,25
1975,3,7,43,43,41
1975,4,7,14,13,15
1975,5,7,44,48,41
1975,6,7,21,23,25
1975,7,7,52,54,51
1975,8,7,21,25,27
1975,9,7,60,55,53
1975,10,7,30,26,23
1975,11,7,59,54,52
1975,12,7,29,28,28
1975,1,8,55,60,55
1975,2,8,22,26,28
1975,3,8,44,44,41
1975,4,8,21,22,25
1975,5,8,51,55,55
1975,6,8,22,24,28
1975,7,8,52,53,52
1975,8,8,29,23,26
1975,9,8,60,56,54
1975,10,8,29,25,28
1975,11,8,57,51,59
1975,12,8,27,25,25
1975,1,9,56,59,52
1975,2,9,29,23,26
1975,3,9,51,51,55
1975,4,9,22,21,28
1975,5,9,52,56,52
1975,6,9,29,21,26
1975,7,9,59,52,60
1975,8,9,30,24,24
1975,9,9,57,53,59
1975,10,9,27,24,25
1975,11,9,58,52,59
1975,12,9,28,26,25
1975,1,10,53,58,60
1975,2,10,30,24,24
1975,3,10,52,52,51
1975,4,10,29,30,26
1975,5,10,59,53,60
1975,6,10,30,22,24
1975,7,10,60,51,54
1975,8,10,27,21,25
1975,9,10,58,54,59
1975,10,10,28,23,25
1975,11,10,55,59,59
1975,12,10,25,23,29
1975,1,11,54,57,54
1975,2,11,27,21,25
1975,3,11,59,59,60
1975,4,11,30,29,24
1975,5,11,60,54,54
1975,6,11,27,29,25
1975,7,11,57,60,59
1975,8,11,28,22,25
1975,9,11,55,51,59
1975,10,11,25,22,29
1975,11,11,56,60,52
1975,12,11,26,24,26
1975,1,12,51,56,59
1975,2,12,28,30,25
1975,3,12,60,60,54
1975,4,12,27,28,25
1975,5,12,57,51,59
1975,6,12,28,30,25
1975,7,12,58,59,59
1975,8,12,25,29,29
1975,9,12,56,52,52
1975,10,12,26,21,26
1975,11,12,53,57,60
1975,12,12,23,21,24
1975,1,13,52,55,59
1975,2,13,25,27,27
1975,3,13,57,57,59
1975,4,13,28,27,25
1975,5,13,58,52,59
1975,6,13,25,27,29
1975,7,13,55,58,59
1975,8,13,26,30,26
1975,9,13,53,59,60
1975,10,13,23,30,24
1975,11,13,54,58,58
1975,12,13,24,22,28
1975,1,14,57,54,53
1975,2,14,26,28,26
1975,3,14,58,58,59
1975,4,14,25,26,27
1975,5,14,55,51,53
1975,6,14,26,28,26
1975,7,14,56,57,52
1975,8,14,23,27,24
1975,9,14,54,60,58
1975,10,14,24,29,28
1975,11,14,1,5,9
1975,12,14,31,39,33
1975,1,15,58,53,52
1975,2,15,24,25,22
1975,3,15,55,55,53
1975,4,15,26,23,26
1975,5,15,56,52,52
1975,6,15,23,25,24
1975,7,15,53,56,60
1975,8,15,24,28,28
1975,9,15,1,7,9
1975,10,15,31,38,33
1975,11,15,2,6,9
1975,12,15,32,40,33
1975,1,16,55,60,56
1975,2,16,23,26,30
1975,3,16,56,56,52
1975,4,16,24,22,22
1975,5,16,53,59,56
1975,6,16,24,26,30
1975,7,16,54,55,54
1975,8,16,31,39,33
1975,9,16,2,8,9
1975,10,16,32,37,33
1975,11,16,9,9,1
1975,12,16,39,37,37
1975,1,17,56,59,54
1975,2,17,32,33,36
1975,3,17,54,54,56
1975,4,17,23,21,30
1975,5,17,53,60,54
1975,6,17,32,36,36
1975,7,17,1,4,9
1975,8,17,32,40,33
1975,9,17,9,5,1
1975,10,17,39,36,37
1975,11,17,10,10,9
1975,12,17,40,38,36
1975,1,18,3,8,10
1975,2,18,31,34,35
1975,3,18,53,53,54
1975,4,18,32,35,36
1975,5,18,2,7,10
1975,6,18,31,35,31
1975,7,18,2,1,7
1975,8,18,39,37,37
1975,9,18,10,6,10
1975,10,18,40,35,36
1975,11,18,7,7,6
1975,12,18,37,35,40
1975,1,19,4,5,5
1975,2,19,40,39,35
1975,3,19,2,2,10
1975,4,19,31,36,35
1975,5,19,1,8,5
1975,6,19,40,34,37
1975,7,19,10,10,1
1975,8,19,39,38,35
1975,9,19,8,4,6
1975,10,19,37,40,40
1975,11,19,7,8,4
1975,12,19,37,35,38
1975,1,20,1,4,1
1975,2,20,39,40,35
1975,3,20,1,1,5
1975,4,20,40,33,35
1975,5,20,10,5,1
1975,6,20,39,33,35
1975,7,20,9,9,10
1975,8,20,38,35,40
1975,9,20,7,3,4
1975,10,20,37,39,38
1975,11,20,6,5,10
1975,12,20,36,34,34
1975,1,21,10,3,9
1975,2,21,38,37,31
1975,3,21,10,10,9
1975,4,21,39,34,35
1975,5,21,9,2,9
1975,6,21,38,32,31
1975,7,21,8,2,1
1975,8,21,37,36,38
1975,9,21,6,2,10
1975,10,21,36,38,34
1975,11,21,5,6,9
1975,12,21,35,33,39
1975,1,22,7,2,1
1975,2,22,37,38,36
1975,3,22,9,9,10
1975,4,22,38,31,31
1975,5,22,8,9,1
1975,6,22,37,31,36
1975,7,22,7,1,4
1975,8,22,36,33,34
1975,9,22,5,1,9
1975,10,22,35,40,39
1975,11,22,4,3,1
1975,12,22,34,32,35
1975,1,23,8,1,10
1975,2,23,36,35,34
1975,3,23,8,8,1
1975,4,23,37,32,36
1975,5,23,7,10,10
1975,6,23,36,40,34
1975,7,23,6,10,10
1975,8,23,35,32,39
1975,9,23,4,10,9
1975,10,23,34,37,35
1975,11,23,3,2,9
1975,12,23,33,31,33
1975,1,24,5,10,10
1975,2,24,35,36,39
1975,3,24,7,7,10
1975,4,24,36,39,34
1975,5,24,6,7,10
1975,6,24,35,39,39
1975,7,24,5,9,9
1975,8,24,34,39,33
1975,9,24,3,9,9
1975,10,24,33,38,33
1975,11,24,12,19,15
1975,12,24,42,50,45
1975,1,25,6,9,9
1975,2,25,34,33,33
1975,3,25,6,6,10
1975,4,25,35,40,39
1975,5,25,5,8,9
1975,6,25,34,38,33
1975,7,25,4,8,9
1975,8,25,33,40,33
1975,9,25,12,18,15
1975,10,25,42,45,45
1975,11,25,11,20,20
1975,12,25,41,49,44
1975,1,26,3,8,9
1975,2,26,33,34,33
1975,3,26,5,5,9
1975,4,26,34,37,33
1975,5,26,4,5,9
1975,6,26,33,37,33
1975,7,26,3,7,9
1975,8,26,42,47,45
1975,9,26,11,17,20
1975,10,26,41,46,44
1975,11,26,20,17,18
1975,12,26,50,48,44
1975,1,27,4,7,9
1975,2,27,42,41,45
1975,3,27,4,4,9
1975,4,27,33,38,33
1975,5,27,3,6,9
1975,6,27,42,44,45
1975,7,27,12,16,15
1975,8,27,41,48,44
1975,9,27,20,16,18
1975,10,27,50,43,44
1975,11,27,19,18,13
1975,12,27,49,47,43
1975,1,28,11,16,15
1975,2,28,41,42,44
