年,月,日,命数1,命数2,命数3
1982,10,29,26,26,27
1982,11,29,53,57,53
1982,12,29,23,28,23
1982,1,30,49,47,47
1982,3,30,47,44,42
1982,4,30,20,18,17
1982,5,30,48,46,47
1982,6,30,25,24,27
1982,7,30,55,56,51
1982,8,30,26,28,27
1982,9,30,53,56,53
1982,10,30,23,23,24
1982,11,30,54,58,52
1982,12,30,24,27,28
1982,1,31,58,56,51
1982,3,31,48,43,47
1982,5,31,55,53,51
1982,7,31,56,55,51
1982,8,31,23,25,23
1982,10,31,24,24,28
1982,12,31,21,26,26
1983,1,1,22,25,21
1983,2,1,59,60,51
1983,3,1,25,27,26
1983,4,1,56,57,51
1983,5,1,26,22,21
1983,6,1,53,57,51
1983,7,1,23,28,25
1983,8,1,54,59,51
1983,9,1,21,29,27
1983,10,1,51,60,57
1983,11,1,22,28,26
1983,12,1,52,52,51
1983,1,2,29,24,25
1983,2,2,60,59,51
1983,3,2,26,28,21
1983,4,2,53,56,51
1983,5,2,23,29,25
1983,6,2,54,58,51
1983,7,2,24,27,25
1983,8,2,51,58,57
1983,9,2,22,30,26
1983,10,2,52,59,52
1983,11,2,39,35,34
1983,12,2,9,9,10
1983,1,3,30,23,25
1983,2,3,57,58,57
1983,3,3,23,25,25
1983,4,3,54,55,51
1983,5,3,24,30,25
1983,6,3,51,55,57
1983,7,3,21,26,27
1983,8,3,52,57,52
1983,9,3,39,37,34
1983,10,3,9,8,10
1983,11,3,40,36,35
1983,12,3,10,10,5
1983,1,4,27,22,27
1983,2,4,58,58,57
1983,3,4,24,26,25
1983,4,4,51,54,57
1983,5,4,21,27,27
1983,6,4,52,56,52
1983,7,4,22,25,26
1983,8,4,9,6,10
1983,9,4,40,38,35
1983,10,4,10,7,5
1983,11,4,37,33,35
1983,12,4,7,7,9
1983,1,5,28,21,26
1983,2,5,5,5,9
1983,3,5,21,23,27
1983,4,5,58,53,58
1983,5,5,22,28,26
1983,6,5,9,3,10
1983,7,5,39,33,34
1983,8,5,10,5,5
1983,9,5,37,35,35
1983,10,5,7,6,9
1983,11,5,38,34,35
1983,12,5,8,8,9
1983,1,6,38,40,33
1983,2,6,6,6,9
1983,3,6,28,24,28
1983,4,6,5,2,9
1983,5,6,35,35,33
1983,6,6,6,4,9
1983,7,6,40,33,35
1983,8,6,7,4,9
1983,9,6,38,36,35
1983,10,6,8,5,9
1983,11,6,35,31,31
1983,12,6,5,5,1
1983,1,7,37,39,33
1983,2,7,3,3,4
1983,3,7,35,31,33
1983,4,7,6,1,9
1983,5,7,36,36,33
1983,6,7,3,1,3
1983,7,7,33,31,33
1983,8,7,8,3,9
1983,9,7,35,33,31
1983,10,7,5,4,1
1983,11,7,36,32,36
1983,12,7,6,6,10
1983,1,8,36,38,33
1983,2,8,4,4,10
1983,3,8,36,32,33
1983,4,8,3,10,3
1983,5,8,33,33,34
1983,6,8,4,2,10
1983,7,8,34,31,36
1983,8,8,1,1,8
1983,9,8,32,34,32
1983,10,8,6,3,10
1983,11,8,39,39,33
1983,12,8,9,3,7
1983,1,9,35,37,36
1983,2,9,1,1,8
1983,3,9,33,39,33
1983,4,9,4,9,10
1983,5,9,34,34,36
1983,6,9,1,9,8
1983,7,9,31,40,34
1983,8,9,2,2,1
1983,9,9,39,31,33
1983,10,9,9,2,7
1983,11,9,40,40,33
1983,12,9,10,4,7
1983,1,10,34,36,34
1983,2,10,2,2,1
1983,3,10,34,40,36
1983,4,10,1,8,8
1983,5,10,31,31,34
1983,6,10,2,10,2
1983,7,10,32,39,32
1983,8,10,9,9,7
1983,9,10,40,32,33
1983,10,10,10,1,7
1983,11,10,37,37,38
1983,12,10,7,1,7
1983,1,11,33,35,32
1983,2,11,9,9,7
1983,3,11,31,37,34
1983,4,11,2,7,2
1983,5,11,32,32,31
1983,6,11,9,7,7
1983,7,11,39,38,33
1983,8,11,10,10,7
1983,9,11,37,39,37
1983,10,11,7,10,7
1983,11,11,38,38,34
1983,12,11,8,2,10
1983,1,12,32,34,33
1983,2,12,6,8,7
1983,3,12,32,38,32
1983,4,12,9,6,7
1983,5,12,39,39,33
1983,6,12,10,8,7
1983,7,12,40,37,33
1983,8,12,7,7,8
1983,9,12,38,40,34
1983,10,12,8,9,10
1983,11,12,45,45,42
1983,12,12,15,19,18
1983,1,13,31,33,33
1983,2,13,3,5,1
1983,3,13,39,35,33
1983,4,13,6,5,7
1983,5,13,40,40,33
1983,6,13,7,5,7
1983,7,13,37,36,37
1983,8,13,8,8,10
1983,9,13,45,47,42
1983,10,13,15,18,18
1983,11,13,46,46,45
1983,12,13,16,20,16
1983,1,14,40,32,35
1983,2,14,4,6,10
1983,3,14,36,36,33
1983,4,14,3,4,1
1983,5,14,33,39,35
1983,6,14,4,6,10
1983,7,14,38,35,34
1983,8,14,15,15,18
1983,9,14,46,48,46
1983,10,14,16,17,16
1983,11,14,43,43,41
1983,12,14,13,17,17
1983,1,15,39,31,34
1983,2,15,11,13,14
1983,3,15,33,33,35
1983,4,15,4,1,10
1983,5,15,34,40,34
1983,6,15,11,13,18
1983,7,15,45,44,42
1983,8,15,16,16,15
1983,9,15,43,45,41
1983,10,15,13,16,17
1983,11,15,44,44,41
1983,12,15,14,18,17
1983,1,16,44,48,50
1983,2,16,12,14,12
1983,3,16,34,34,33
1983,4,16,11,20,14
1983,5,16,41,47,50
1983,6,16,12,14,12
1983,7,16,42,43,48
1983,8,16,19,17,17
1983,9,16,50,46,41
1983,10,16,14,15,17
1983,11,16,47,47,45
1983,12,16,17,15,19
1983,1,17,43,47,48
1983,2,17,19,11,18
1983,3,17,41,42,50
1983,4,17,12,19,12
1983,5,17,42,48,48
1983,6,17,19,14,18
1983,7,17,49,42,41
1983,8,17,20,18,17
1983,9,17,47,43,45
1983,10,17,17,14,19
1983,11,17,48,48,44
1983,12,17,18,16,18
1983,1,18,42,46,44
1983,2,18,20,12,13
1983,3,18,42,41,48
1983,4,18,19,13,18
1983,5,18,49,45,44
1983,6,18,20,13,15
1983,7,18,50,49,49
1983,8,18,17,15,19
1983,9,18,48,44,44
1983,10,18,18,13,18
1983,11,18,45,45,48
1983,12,18,15,13,14
1983,1,19,44,43,43
1983,2,19,15,17,17
1983,3,19,49,50,44
1983,4,19,20,14,13
1983,5,19,50,46,43
1983,6,19,17,12,19
1983,7,19,47,48,45
1983,8,19,18,16,17
1983,9,19,45,42,48
1983,10,19,15,18,14
1983,11,19,46,46,45
1983,12,19,16,13,12
1983,1,20,41,42,45
1983,2,20,16,18,17
1983,3,20,50,49,43
1983,4,20,15,11,17
1983,5,20,47,43,45
1983,6,20,18,11,17
1983,7,20,48,47,43
1983,8,20,15,13,14
1983,9,20,46,41,46
1983,10,20,16,17,12
1983,11,20,43,43,42
1983,12,20,13,12,18
1983,1,21,42,41,43
1983,2,21,13,15,19
1983,3,21,45,48,43
1983,4,21,16,12,17
1983,5,21,46,50,43
1983,6,21,13,20,19
1983,7,21,45,50,49
1983,8,21,16,14,12
1983,9,21,43,50,42
1983,10,21,13,16,18
1983,11,21,44,44,47
1983,12,21,14,11,17
1983,1,22,49,50,49
1983,2,22,14,16,18
1983,3,22,46,47,43
1983,4,22,13,19,19
1983,5,22,43,47,49
1983,6,22,14,19,18
1983,7,22,46,49,46
1983,8,22,13,11,18
1983,9,22,44,49,47
1983,10,22,14,18,17
1983,11,22,51,51,53
1983,12,22,21,30,20
1983,1,23,50,49,44
1983,2,23,11,13,18
1983,3,23,43,46,49
1983,4,23,14,20,18
1983,5,23,44,48,44
1983,6,23,11,18,18
1983,7,23,41,48,42
1983,8,23,12,20,17
1983,9,23,59,58,51
1983,10,23,21,25,29
1983,11,23,60,60,51
1983,12,23,30,29,27
1983,1,24,47,48,42
1983,2,24,12,14,17
1983,3,24,44,45,44
1983,4,24,11,17,18
1983,5,24,41,45,42
1983,6,24,12,17,17
1983,7,24,42,47,47
1983,8,24,29,27,27
1983,9,24,60,57,51
1983,10,24,30,26,27
1983,11,24,57,57,53
1983,12,24,27,28,23
1983,1,25,48,47,47
1983,2,25,39,21,27
1983,3,25,41,44,42
1983,4,25,12,18,17
1983,5,25,42,46,47
1983,6,25,29,26,27
1983,7,25,59,56,51
1983,8,25,30,28,27
1983,9,25,57,56,53
1983,10,25,27,23,23
1983,11,25,58,58,52
1983,12,25,28,27,28
1983,1,26,55,56,51
1983,2,26,30,22,27
1983,3,26,42,43,47
1983,4,26,29,25,27
1983,5,26,59,53,51
1983,6,26,30,25,27
1983,7,26,60,55,51
1983,8,26,27,25,23
1983,9,26,58,55,52
1983,10,26,28,24,28
1983,11,26,55,55,52
1983,12,26,25,26,26
1983,1,27,56,55,51
1983,2,27,27,29,23
1983,3,27,59,52,51
1983,4,27,30,26,27
1983,5,27,60,54,51
1983,6,27,27,22,23
1983,7,27,57,54,53
1983,8,27,28,26,28
1983,9,27,55,54,52
1983,10,27,25,21,26
1983,11,27,56,56,51
1983,12,27,26,25,21
1983,1,28,53,54,53
1983,2,28,28,30,28
1983,3,28,60,51,51
1983,4,28,27,23,23
1983,5,28,57,51,53
1983,6,28,28,21,28
1983,7,28,58,53,52
1983,8,28,25,23,26
1983,9,28,56,53,51
1983,10,28,26,22,21
1983,11,28,53,53,51
1983,12,28,23,24,25
1983,1,29,54,53,52
1983,3,29,57,60,53
1983,4,29,28,24,28
1983,5,29,58,52,52
1983,6,29,25,30,26
1983,7,29,55,52,60
1983,8,29,26,24,21
1983,9,29,53,52,51
1983,10,29,23,29,25
1983,11,29,54,54,51
1983,12,29,24,23,25
1983,1,30,51,52,60
1983,3,30,58,59,52
1983,4,30,25,21,26
1983,5,30,55,59,60
1983,6,30,26,29,21
1983,7,30,56,51,51
1983,8,30,23,21,25
1983,9,30,54,51,51
1983,10,30,24,30,25
1983,11,30,51,51,57
1983,12,30,21,22,27
1983,1,31,52,51,51
1983,3,31,55,58,60
1983,5,31,56,60,51
1983,7,31,53,60,51
1983,8,31,24,22,25
1983,10,31,21,27,27
1983,12,31,22,21,26
1984,1,1,39,40,34
1984,2,1,10,5,5
1984,3,1,40,31,34
1984,4,1,9,1,5
1984,5,1,39,36,35
1984,6,1,8,1,9
1984,7,1,38,32,35
1984,8,1,7,3,9
1984,9,1,36,33,31
1984,10,1,6,4,1
1984,11,1,35,32,36
1984,12,1,5,6,10
1984,1,2,40,39,35
1984,2,2,7,4,9
1984,3,2,39,32,35
1984,4,2,8,10,9
1984,5,2,38,33,35
1984,6,2,7,2,9
1984,7,2,37,31,35
1984,8,2,6,2,1
1984,9,2,35,34,36
1984,10,2,5,3,10
1984,11,2,34,39,34
1984,12,2,4,3,8
1984,1,3,37,38,35
1984,2,3,8,3,9
1984,3,3,38,39,35
1984,4,3,7,9,9
1984,5,3,37,34,35
1984,6,3,6,9,1
1984,7,3,36,40,31
1984,8,3,5,1,10
1984,9,3,34,31,34
1984,10,3,4,2,8
1984,11,3,33,40,39
1984,12,3,3,4,9
1984,1,4,38,37,35
1984,2,4,5,2,1
1984,3,4,37,40,35
1984,4,4,5,8,8
1984,5,4,36,31,31
1984,6,4,5,10,10
1984,7,4,35,39,36
1984,8,4,4,10,8
1984,9,4,33,32,39
1984,10,4,3,1,9
1984,11,4,32,37,33
1984,12,4,2,1,9
1984,1,5,35,36,31
1984,2,5,6,2,2
1984,3,5,35,37,34
1984,4,5,6,7,2
1984,5,5,36,32,32
1984,6,5,3,7,7
1984,7,5,34,38,34
1984,8,5,3,9,9
1984,9,5,32,39,33
1984,10,5,2,10,9
1984,11,5,31,38,33
1984,12,5,1,2,9
1984,1,6,32,35,32
1984,2,6,3,9,7
1984,3,6,36,38,32
1984,4,6,3,6,7
1984,5,6,33,39,33
1984,6,6,4,8,7
1984,7,6,34,38,33
1984,8,6,2,8,9
1984,9,6,31,40,33
1984,10,6,1,9,9
1984,11,6,50,45,45
1984,12,6,20,19,15
1984,1,7,39,34,33
1984,2,7,4,10,7
1984,3,7,33,35,33
1984,4,7,4,5,7
1984,5,7,34,40,33
1984,6,7,1,5,7
1984,7,7,31,36,37
1984,8,7,2,8,10
1984,9,7,49,47,42
1984,10,7,20,18,15
1984,11,7,50,46,46
1984,12,7,20,20,16
1984,1,8,40,33,33
1984,2,8,1,7,7
1984,3,8,34,36,33
1984,4,8,1,4,7
1984,5,8,31,37,37
1984,6,8,2,6,10
1984,7,8,32,35,34
1984,8,8,19,15,18
1984,9,8,50,48,46
1984,10,8,20,17,16
1984,11,8,47,43,41
1984,12,8,17,17,18
1984,1,9,37,32,37
1984,2,9,2,8,10
1984,3,9,31,33,37
1984,4,9,2,3,10
1984,5,9,32,38,34
1984,6,9,19,13,18
1984,7,9,49,44,42
1984,8,9,20,16,16
1984,9,9,47,45,41
1984,10,9,17,16,17
1984,11,9,48,44,41
1984,12,9,18,18,17
1984,1,10,38,31,34
1984,2,10,19,15,18
1984,3,10,32,34,34
1984,4,10,19,12,18
1984,5,10,49,45,42
1984,6,10,20,14,16
1984,7,10,50,43,46
1984,8,10,17,13,17
1984,9,10,48,46,41
1984,10,10,18,15,17
1984,11,10,45,41,41
1984,12,10,15,15,11
1984,1,11,45,50,42
1984,2,11,20,16,16
1984,3,11,49,41,42
1984,4,11,20,11,16
1984,5,11,50,46,46
1984,6,11,17,11,17
1984,7,11,47,42,41
1984,8,11,18,14,17
1984,9,11,45,43,41
1984,10,11,15,14,11
1984,11,11,46,42,44
1984,12,11,16,16,18
1984,1,12,46,49,46
1984,2,12,17,13,17
1984,3,12,50,42,46
1984,4,12,17,20,17
1984,5,12,47,43,41
1984,6,12,18,12,17
1984,7,12,48,41,41
1984,8,12,15,11,11
1984,9,12,46,44,44
1984,10,12,16,13,18
1984,11,12,43,49,42
1984,12,12,13,13,16
1984,1,13,43,48,41
1984,2,13,18,12,17
1984,3,13,47,49,41
1984,4,13,18,19,17
1984,5,13,48,46,41
1984,6,13,15,19,19
1984,7,13,45,50,41
1984,8,13,16,12,18
1984,9,13,43,41,42
1984,10,13,13,12,16
1984,11,13,44,50,50
1984,12,13,14,14,20
1984,1,14,50,47,41
1984,2,14,15,19,19
1984,3,14,48,50,41
1984,4,14,15,16,19
1984,5,14,45,43,45
1984,6,14,16,20,18
1984,7,14,46,49,44
1984,8,14,13,19,16
1984,9,14,44,42,50
1984,10,14,14,11,20
1984,11,14,41,47,41
1984,12,14,11,11,15
1984,1,15,47,46,45
1984,2,15,16,20,18
1984,3,15,45,47,45
1984,4,15,15,15,17
1984,5,15,46,44,44
1984,6,15,13,17,14
1984,7,15,43,48,42
1984,8,15,14,14,12
1984,9,15,41,49,41
1984,10,15,11,20,15
1984,11,15,42,44,41
1984,12,15,12,12,15
1984,1,16,48,43,44
1984,2,16,14,17,14
1984,3,16,45,47,43
1984,4,16,14,14,13
1984,5,16,44,41,48
1984,6,16,13,19,12
1984,7,16,44,47,46
1984,8,16,11,11,15
1984,9,16,42,50,41
1984,10,16,12,19,15
1984,11,16,59,51,53
1984,12,16,29,29,30
1984,1,17,45,42,48
1984,2,17,13,18,12
1984,3,17,44,46,48
1984,4,17,13,20,12
1984,5,17,43,42,46
1984,6,17,12,18,18
1984,7,17,41,44,41
1984,8,17,12,12,13
1984,9,17,59,57,53
1984,10,17,29,28,29
1984,11,17,60,52,52
1984,12,17,30,30,28
1984,1,18,46,41,46
1984,2,18,12,15,18
1984,3,18,43,45,46
1984,4,18,12,17,18
1984,5,18,42,49,42
1984,6,18,11,17,17
1984,7,18,41,43,49
1984,8,18,30,29,29
1984,9,18,59,57,51
1984,10,18,30,23,28
1984,11,18,58,59,58
1984,12,18,28,28,22
1984,1,19,43,48,42
1984,2,19,11,16,17
1984,3,19,42,44,42
1984,4,19,11,18,17
1984,5,19,41,50,47
1984,6,19,30,26,29
1984,7,19,60,52,53
1984,8,19,29,30,27
1984,9,19,58,56,58
1984,10,19,28,22,22
1984,11,19,57,60,56
1984,12,19,27,27,30
1984,1,20,44,47,47
1984,2,20,30,21,27
1984,3,20,41,43,47
1984,4,20,30,25,27
1984,5,20,60,53,51
1984,6,20,29,25,27
1984,7,20,59,55,51
1984,8,20,28,27,23
1984,9,20,57,55,56
1984,10,20,27,21,30
1984,11,20,56,57,52
1984,12,20,26,26,25
1984,1,21,59,56,51
1984,2,21,29,22,27
1984,3,21,60,52,51
1984,4,21,29,26,27
1984,5,21,59,54,51
1984,6,21,28,24,23
1984,7,21,58,54,53
1984,8,21,27,28,30
1984,9,21,56,54,52
1984,10,21,26,21,26
1984,11,21,55,58,51
1984,12,21,25,25,21
1984,1,22,60,55,51
1984,2,22,28,29,23
1984,3,22,59,51,51
1984,4,22,28,23,23
1984,5,22,58,51,53
1984,6,22,27,23,28
1984,7,22,57,53,52
1984,8,22,26,23,26
1984,9,22,55,53,51
1984,10,22,25,22,21
1984,11,22,54,53,51
1984,12,22,24,24,25
1984,1,23,57,54,53
1984,2,23,27,30,28
1984,3,23,58,60,53
1984,4,23,27,24,28
1984,5,23,57,52,52
1984,6,23,26,22,26
1984,7,23,56,52,52
1984,8,23,25,24,21
1984,9,23,54,52,51
1984,10,23,24,29,25
1984,11,23,53,54,51
1984,12,23,23,23,25
1984,1,24,58,53,52
1984,2,24,26,27,26
1984,3,24,57,59,52
1984,4,24,26,21,26
1984,5,24,56,59,52
1984,6,24,25,21,21
1984,7,24,55,51,51
1984,8,24,24,21,25
1984,9,24,53,51,51
1984,10,24,23,30,25
1984,11,24,52,51,57
1984,12,24,22,22,27
1984,1,25,55,52,52
1984,2,25,25,28,21
1984,3,25,56,58,52
1984,4,25,25,22,21
1984,5,25,55,60,51
1984,6,25,24,30,25
1984,7,25,54,60,51
1984,8,25,23,22,25
1984,9,25,52,60,57
1984,10,25,22,27,27
1984,11,25,51,52,52
1984,12,25,21,21,26
1984,1,26,56,51,51
1984,2,26,24,25,25
1984,3,26,55,57,51
1984,4,26,24,29,25
1984,5,26,54,57,51
1984,6,26,23,27,25
1984,7,26,53,59,51
1984,8,26,22,29,27
1984,9,26,51,59,52
1984,10,26,21,28,26
1984,11,26,10,9,10
1984,12,26,40,40,36
1984,1,27,53,60,51
1984,2,27,23,26,25
1984,3,27,54,56,51
1984,4,27,23,30,25
1984,5,27,53,58,51
1984,6,27,22,26,27
1984,7,27,52,58,57
1984,8,27,21,30,26
1984,9,27,10,8,10
1984,10,27,40,35,36
1984,11,27,9,10,5
1984,12,27,39,39,35
1984,1,28,54,59,51
1984,2,28,22,23,27
1984,3,28,53,55,51
1984,4,28,22,27,27
1984,5,28,52,55,57
1984,6,28,21,25,26
1984,7,28,51,57,52
1984,8,28,40,37,34
1984,9,28,9,7,5
1984,10,28,39,36,35
1984,11,28,8,7,9
1984,12,28,38,38,35
1984,1,29,51,58,57
1984,2,29,21,24,26
1984,3,29,52,54,57
1984,4,29,21,28,26
1984,5,29,51,56,52
1984,6,29,40,34,34
1984,7,29,10,6,10
1984,8,29,39,38,35
1984,9,29,8,6,9
1984,10,29,38,33,35
1984,11,29,7,8,9
1984,12,29,37,37,35
1984,1,30,52,57,52
1984,3,30,51,53,52
1984,4,30,40,35,34
1984,5,30,10,3,10
1984,6,30,39,33,35
1984,7,30,9,5,5
1984,8,30,38,35,35
1984,9,30,7,5,9
1984,10,30,37,34,35
1984,11,30,6,5,1
1984,12,30,36,36,31
1984,1,31,9,6,10
1984,3,31,10,2,10
1984,5,31,9,4,5
1984,7,31,8,4,9
1984,8,31,37,36,35
1984,10,31,36,31,31
1984,12,31,35,35,36
1985,1,1,34,34,33
1985,2,1,3,9,9
1985,3,1,31,38,36
1985,4,1,10,6,8
1985,5,1,40,39,34
1985,6,1,9,8,9
1985,7,1,39,37,39
1985,8,1,8,8,9
1985,9,1,37,40,33
1985,10,1,7,9,9
1985,11,1,46,45,45
1985,12,1,16,19,15
1985,1,2,33,33,39
1985,2,2,2,8,9
1985,3,2,40,35,34
1985,4,2,9,5,9
1985,5,2,39,40,39
1985,6,2,8,5,9
1985,7,2,38,36,33
1985,8,2,7,7,9
1985,9,2,46,47,45
1985,10,2,16,18,15
1985,11,2,45,46,44
1985,12,2,15,20,20
1985,1,3,32,32,33
1985,2,3,1,7,9
1985,3,3,39,36,39
1985,4,3,8,4,9
1985,5,3,38,37,33
1985,6,3,7,6,9
1985,7,3,37,35,33
1985,8,3,16,16,15
1985,9,3,45,48,44
1985,10,3,15,17,20
1985,11,3,44,43,42
1985,12,3,14,17,18
1985,1,4,31,31,33
1985,2,4,20,15,18
1985,3,4,38,33,33
1985,4,4,7,3,9
1985,5,4,37,38,33
1985,6,4,16,13,15
1985,7,4,46,44,45
1985,8,4,15,15,20
1985,9,4,44,45,42
1985,10,4,14,16,18
1985,11,4,43,44,43
1985,12,4,13,18,13
1985,1,5,49,50,42
1985,2,5,19,16,16
1985,3,5,31,38,34
1985,4,5,20,12,18
1985,5,5,50,45,42
1985,6,5,15,14,20
1985,7,5,45,43,44
1985,8,5,14,14,18
1985,9,5,43,46,43
1985,10,5,13,15,13
1985,11,5,42,41,43
1985,12,5,12,15,17
1985,1,6,50,49,46
1985,2,6,18,13,17
1985,3,6,50,41,42
1985,4,6,19,11,16
1985,5,6,49,46,46
1985,6,6,18,11,17
1985,7,6,44,42,42
1985,8,6,13,13,14
1985,9,6,42,43,43
1985,10,6,12,14,17
1985,11,6,41,42,43
1985,12,6,11,16,17
1985,1,7,47,48,41
1985,2,7,17,14,17
1985,3,7,49,42,46
1985,4,7,18,20,17
1985,5,7,48,43,41
1985,6,7,17,12,17
1985,7,7,47,41,41
1985,8,7,16,11,11
1985,9,7,41,44,43
1985,10,7,11,13,17
1985,11,7,44,49,42
1985,12,7,14,13,16
1985,1,8,48,47,41
1985,2,8,16,11,11
1985,3,8,48,49,41
1985,4,8,17,19,17
1985,5,8,47,44,41
1985,6,8,16,19,11
1985,7,8,46,50,41
1985,8,8,15,12,18
1985,9,8,44,41,42
1985,10,8,14,12,16
1985,11,8,43,50,50
1985,12,8,13,14,20
1985,1,9,45,46,41
1985,2,9,15,12,18
1985,3,9,47,50,41
1985,4,9,16,18,11
1985,5,9,46,41,41
1985,6,9,15,20,18
1985,7,9,45,49,44
1985,8,9,14,19,16
1985,9,9,43,42,50
1985,10,9,13,11,20
1985,11,9,42,47,41
1985,12,9,12,11,15
1985,1,10,46,45,44
1985,2,10,14,19,16
1985,3,10,46,47,41
1985,4,10,15,17,18
1985,5,10,45,42,44
1985,6,10,14,17,16
1985,7,10,44,48,42
1985,8,10,13,20,20
1985,9,10,42,49,41
1985,10,10,12,20,15
1985,11,10,41,48,41
1985,12,10,11,12,15
1985,1,11,43,44,42
1985,2,11,13,20,20
1985,3,11,45,48,44
1985,4,11,14,16,16
1985,5,11,44,49,42
1985,6,11,13,18,20
1985,7,11,43,47,50
1985,8,11,12,17,15
1985,9,11,41,50,41
1985,10,11,11,19,15
1985,11,11,60,55,55
1985,12,11,30,29,25
1985,1,12,44,43,50
1985,2,12,12,15,15
1985,3,12,44,45,42
1985,4,12,13,15,20
1985,5,12,43,50,50
1985,6,12,12,15,15
1985,7,12,42,46,41
1985,8,12,11,18,15
1985,9,12,60,57,55
1985,10,12,30,28,25
1985,11,12,59,56,52
1985,12,12,29,30,28
1985,1,13,41,42,41
1985,2,13,11,16,15
1985,3,13,43,46,50
1985,4,13,12,14,15
1985,5,13,42,49,41
1985,6,13,11,16,15
1985,7,13,41,45,41
1985,8,13,30,25,25
1985,9,13,59,58,52
1985,10,13,29,27,28
1985,11,13,58,53,60
1985,12,13,28,27,26
1985,1,14,42,41,41
1985,2,14,28,23,29
1985,3,14,42,43,41
1985,4,14,11,13,15
1985,5,14,41,50,41
1985,6,14,30,23,29
1985,7,14,60,54,55
1985,8,14,29,26,28
1985,9,14,58,55,60
1985,10,14,28,26,26
1985,11,14,57,54,54
1985,12,14,27,28,24
1985,1,15,59,58,53
1985,2,15,27,24,27
1985,3,15,41,44,41
1985,4,15,28,30,29
1985,5,15,58,57,53
1985,6,15,29,24,28
1985,7,15,59,53,52
1985,8,15,28,27,26
1985,9,15,57,56,54
1985,10,15,27,25,24
1985,11,15,56,57,59
1985,12,15,26,25,25
1985,1,16,59,57,51
1985,2,16,26,21,22
1985,3,16,58,51,53
1985,4,16,27,29,27
1985,5,16,57,58,51
1985,6,16,26,21,22
1985,7,16,58,52,60
1985,8,16,27,28,30
1985,9,16,56,53,59
1985,10,16,26,24,25
1985,11,16,55,58,59
1985,12,16,25,26,25
1985,1,17,58,56,58
1985,2,17,23,22,30
1985,3,17,57,51,51
1985,4,17,26,28,22
1985,5,17,56,55,58
1985,6,17,25,23,30
1985,7,17,55,59,56
1985,8,17,24,25,25
1985,9,17,55,54,59
1985,10,17,25,23,25
1985,11,17,52,55,53
1985,12,17,22,23,27
1985,1,18,57,53,56
1985,2,18,22,29,26
1985,3,18,56,60,58
1985,4,18,23,24,30
1985,5,18,53,56,56
1985,6,18,24,22,26
1985,7,18,54,58,52
1985,8,18,23,26,23
1985,9,18,52,51,53
1985,10,18,22,28,27
1985,11,18,51,56,51
1985,12,18,21,23,25
1985,1,19,56,52,52
1985,2,19,21,28,21
1985,3,19,53,59,56
1985,4,19,22,21,26
1985,5,19,52,53,52
1985,6,19,21,21,22
1985,7,19,53,57,57
1985,8,19,22,23,27
1985,9,19,51,51,52
1985,10,19,21,27,25
1985,11,19,60,53,56
1985,12,19,30,22,22
1985,1,20,55,51,51
1985,2,20,30,25,25
1985,3,20,52,58,52
1985,4,20,21,22,21
1985,5,20,51,60,51
1985,6,20,30,30,27
1985,7,20,60,60,53
1985,8,20,29,24,25
1985,9,20,60,60,56
1985,10,20,30,26,22
1985,11,20,57,54,54
1985,12,20,27,21,30
1985,1,21,54,60,51
1985,2,21,29,26,25
1985,3,21,51,57,51
1985,4,21,30,29,25
1985,5,21,60,57,51
1985,6,21,29,29,25
1985,7,21,59,59,51
1985,8,21,28,21,27
1985,9,21,57,59,54
1985,10,21,27,28,30
1985,11,21,6,1,10
1985,12,21,36,40,36
1985,1,22,53,59,51
1985,2,22,28,23,27
1985,3,22,60,56,51
1985,4,22,29,30,25
1985,5,22,59,58,51
1985,6,22,28,28,27
1985,7,22,58,58,57
1985,8,22,27,30,26
1985,9,22,6,8,10
1985,10,22,36,35,36
1985,11,22,5,10,5
1985,12,22,35,39,35
1985,1,23,52,58,57
1985,2,23,27,24,26
1985,3,23,59,55,51
1985,4,23,28,27,27
1985,5,23,58,55,57
1985,6,23,27,27,26
1985,7,23,57,57,52
1985,8,23,36,37,36
1985,9,23,5,7,5
1985,10,23,35,36,35
1985,11,23,4,7,9
1985,12,23,34,38,35
1985,1,24,51,57,52
1985,2,24,36,31,36
1985,3,24,58,54,57
1985,4,24,27,28,26
1985,5,24,57,56,52
1985,6,24,36,36,35
1985,7,24,6,6,10
1985,8,24,35,38,35
1985,9,24,4,6,9
1985,10,24,34,33,35
1985,11,24,3,8,9
1985,12,24,33,37,35
1985,1,25,10,6,10
1985,2,25,35,32,35
1985,3,25,57,53,52
1985,4,25,36,35,36
1985,5,25,6,3,10
1985,6,25,35,35,36
1985,7,25,5,5,6
1985,8,25,34,35,35
1985,9,25,3,5,9
1985,10,25,33,34,35
1985,11,25,2,5,1
1985,12,25,32,36,31
1985,1,26,9,5,5
1985,2,26,34,39,35
1985,3,26,6,2,10
1985,4,26,35,36,35
1985,5,26,5,4,5
1985,6,26,34,32,35
1985,7,26,4,4,9
1985,8,26,33,36,35
1985,9,26,2,4,1
1985,10,26,32,31,31
1985,11,26,1,6,10
1985,12,26,31,35,36
1985,1,27,8,4,9
1985,2,27,33,40,35
1985,3,27,5,1,5
1985,4,27,34,33,35
1985,5,27,4,1,9
1985,6,27,33,31,35
1985,7,27,3,3,9
1985,8,27,32,33,31
1985,9,27,1,3,10
1985,10,27,31,32,36
1985,11,27,10,3,10
