年,月,日,命数1,命数2,命数3
1955,12,27,58,52,57
1955,1,28,29,21,21
1955,2,28,60,55,51
1955,3,28,22,28,26
1955,4,28,51,52,51
1955,5,28,21,30,21
1955,6,28,60,58,51
1955,7,28,30,30,25
1955,8,28,59,52,51
1955,9,28,28,30,27
1955,10,28,58,57,57
1955,11,28,27,22,26
1955,12,28,57,51,52
1955,1,29,28,30,25
1955,3,29,21,27,21
1955,4,29,60,59,51
1955,5,29,30,27,25
1955,6,29,59,57,51
1955,7,29,29,29,25
1955,8,29,58,59,57
1955,9,29,27,29,26
1955,10,29,57,58,52
1955,11,29,36,39,34
1955,12,29,6,10,10
1955,1,30,27,29,25
1955,3,30,30,26,25
1955,4,30,59,60,51
1955,5,30,29,28,25
1955,6,30,58,56,57
1955,7,30,28,28,27
1955,8,30,57,60,52
1955,9,30,36,38,34
1955,10,30,6,5,10
1955,11,30,35,40,35
1955,12,30,5,9,5
1955,1,31,26,28,27
1955,3,31,29,25,25
1955,5,31,28,25,27
1955,7,31,27,27,26
1955,8,31,6,7,10
1955,10,31,5,6,5
1955,12,31,4,8,9
1956,1,1,3,7,9
1956,2,1,32,32,31
1956,3,1,6,10,9
1956,4,1,33,38,31
1956,5,1,3,1,1
1956,6,1,34,40,36
1956,7,1,4,9,10
1956,8,1,31,40,34
1956,9,1,2,2,9
1956,10,1,32,31,39
1956,11,1,9,7,9
1956,12,1,39,31,33
1956,1,2,2,6,1
1956,2,2,31,31,36
1956,3,2,3,7,1
1956,4,2,34,37,36
1956,5,2,4,2,10
1956,6,2,31,37,34
1956,7,2,1,8,8
1956,8,2,32,39,39
1956,9,2,9,9,10
1956,10,2,39,40,33
1956,11,2,10,8,9
1956,12,2,40,32,33
1956,1,3,1,5,10
1956,2,3,40,40,34
1956,3,3,4,8,10
1956,4,3,31,36,34
1956,5,3,1,9,8
1956,6,3,32,38,39
1956,7,3,2,7,9
1956,8,3,39,38,33
1956,9,3,10,10,9
1956,10,3,40,39,33
1956,11,3,17,15,15
1956,12,3,47,49,45
1956,1,4,10,4,8
1956,2,4,39,39,40
1956,3,4,1,5,8
1956,4,4,32,35,39
1956,5,4,2,10,9
1956,6,4,39,35,33
1956,7,4,9,6,9
1956,8,4,40,37,33
1956,9,4,17,17,15
1956,10,4,47,48,45
1956,11,4,18,16,20
1956,12,4,48,50,44
1956,1,5,9,3,9
1956,2,5,37,37,38
1956,3,5,10,6,7
1956,4,5,37,34,37
1956,5,5,7,7,8
1956,6,5,40,36,33
1956,7,5,10,5,9
1956,8,5,47,46,45
1956,9,5,18,18,20
1956,10,5,48,47,44
1956,11,5,15,13,18
1956,12,5,46,47,42
1956,1,6,6,2,7
1956,2,6,38,38,34
1956,3,6,7,3,7
1956,4,6,38,33,34
1956,5,6,8,8,10
1956,6,6,45,43,42
1956,7,6,17,14,15
1956,8,6,48,45,44
1956,9,6,15,15,18
1956,10,6,45,46,42
1956,11,6,16,14,13
1956,12,6,46,48,43
1956,1,7,5,1,10
1956,2,7,45,45,42
1956,3,7,8,4,10
1956,4,7,45,42,42
1956,5,7,15,15,18
1956,6,7,46,44,46
1956,7,7,16,13,16
1956,8,7,43,43,41
1956,9,7,16,16,13
1956,10,7,46,45,43
1956,11,7,11,11,12
1956,12,7,41,45,41
1956,1,8,14,20,18
1956,2,8,46,46,45
1956,3,8,15,11,18
1956,4,8,46,41,46
1956,5,8,16,16,15
1956,6,8,43,41,41
1956,7,8,13,12,17
1956,8,8,44,44,41
1956,9,8,11,13,11
1956,10,8,41,44,41
1956,11,8,12,12,18
1956,12,8,42,46,44
1956,1,9,13,19,16
1956,2,9,43,43,41
1956,3,9,16,12,16
1956,4,9,43,50,41
1956,5,9,13,13,17
1956,6,9,44,42,41
1956,7,9,14,11,17
1956,8,9,41,41,42
1956,9,9,12,14,18
1956,10,9,42,43,44
1956,11,9,19,19,16
1956,12,9,49,43,42
1956,1,10,12,18,17
1956,2,10,44,44,41
1956,3,10,13,19,17
1956,4,10,44,49,41
1956,5,10,14,14,17
1956,6,10,41,49,41
1956,7,10,11,20,11
1956,8,10,42,42,44
1956,9,10,19,11,16
1956,10,10,49,42,42
1956,11,10,20,20,19
1956,12,10,50,44,50
1956,1,11,11,17,17
1956,2,11,41,41,42
1956,3,11,14,20,17
1956,4,11,41,48,41
1956,5,11,11,11,12
1956,6,11,42,50,44
1956,7,11,12,19,18
1956,8,11,49,49,42
1956,9,11,20,12,20
1956,10,11,50,41,50
1956,11,11,17,17,15
1956,12,11,47,41,41
1956,1,12,20,16,11
1956,2,12,42,42,44
1956,3,12,11,17,11
1956,4,12,42,47,44
1956,5,12,12,12,18
1956,6,12,49,47,42
1956,7,12,19,18,16
1956,8,12,50,50,49
1956,9,12,17,19,15
1956,10,12,47,50,41
1956,11,12,18,18,15
1956,12,12,48,42,41
1956,1,13,19,15,18
1956,2,13,43,47,42
1956,3,13,16,18,18
1956,4,13,43,46,42
1956,5,13,13,11,16
1956,6,13,50,48,50
1956,7,13,20,17,20
1956,8,13,47,47,41
1956,9,13,18,20,15
1956,10,13,48,49,41
1956,11,13,25,25,26
1956,12,13,55,59,55
1956,1,14,18,14,16
1956,2,14,44,48,46
1956,3,14,13,15,16
1956,4,14,44,45,46
1956,5,14,14,12,12
1956,6,14,41,45,41
1956,7,14,17,16,15
1956,8,14,48,48,41
1956,9,14,25,27,25
1956,10,14,55,58,55
1956,11,14,26,26,28
1956,12,14,56,60,52
1956,1,15,17,13,12
1956,2,15,41,45,41
1956,3,15,14,16,12
1956,4,15,41,42,41
1956,5,15,11,19,15
1956,6,15,42,46,41
1956,7,15,12,15,15
1956,8,15,59,59,53
1956,9,15,26,28,28
1956,10,15,56,57,52
1956,11,15,27,29,26
1956,12,15,57,57,60
1956,1,16,14,20,15
1956,2,16,42,46,49
1956,3,16,11,14,18
1956,4,16,42,41,49
1956,5,16,12,20,13
1956,6,16,59,53,53
1956,7,16,29,24,29
1956,8,16,60,60,52
1956,9,16,27,25,26
1956,10,16,57,56,60
1956,11,16,28,30,30
1956,12,16,58,58,56
1956,1,17,13,19,13
1956,2,17,59,53,53
1956,3,17,12,13,13
1956,4,17,59,60,53
1956,5,17,29,27,29
1956,6,17,60,55,51
1956,7,17,30,21,28
1956,8,17,57,57,58
1956,9,17,28,26,30
1956,10,17,58,55,56
1956,11,17,25,27,25
1956,12,17,55,55,59
1956,1,18,22,28,29
1956,2,18,60,54,51
1956,3,18,29,22,29
1956,4,18,60,56,51
1956,5,18,30,28,27
1956,6,18,57,54,58
1956,7,18,27,30,22
1956,8,18,58,58,56
1956,9,18,25,23,25
1956,10,18,55,60,59
1956,11,18,26,28,23
1956,12,18,56,55,57
1956,1,19,25,25,27
1956,2,19,57,51,53
1956,3,19,30,21,27
1956,4,19,57,53,53
1956,5,19,27,25,23
1956,6,19,58,53,56
1956,7,19,28,29,30
1956,8,19,55,55,52
1956,9,19,26,23,23
1956,10,19,56,59,57
1956,11,19,23,25,27
1956,12,19,53,54,53
1956,1,20,24,24,23
1956,2,20,56,60,53
1956,3,20,25,30,23
1956,4,20,56,54,52
1956,5,20,26,22,28
1956,6,20,55,52,52
1956,7,20,25,22,26
1956,8,20,56,56,51
1956,9,20,23,22,27
1956,10,20,53,58,53
1956,11,20,24,26,25
1956,12,20,54,53,51
1956,1,21,23,23,28
1956,2,21,53,57,52
1956,3,21,26,29,27
1956,4,21,53,51,52
1956,5,21,23,29,26
1956,6,21,54,51,51
1956,7,21,26,21,21
1956,8,21,53,53,54
1956,9,21,24,21,25
1956,10,21,54,60,51
1956,11,21,21,23,27
1956,12,21,51,52,57
1956,1,22,22,22,26
1956,2,22,54,58,51
1956,3,22,23,28,26
1956,4,22,54,52,51
1956,5,22,24,30,21
1956,6,22,51,60,51
1956,7,22,21,30,25
1956,8,22,52,52,51
1956,9,22,21,30,27
1956,10,22,51,57,57
1956,11,22,30,22,26
1956,12,22,60,51,52
1956,1,23,21,21,22
1956,2,23,51,55,51
1956,3,23,24,27,21
1956,4,23,51,59,51
1956,5,23,21,27,25
1956,6,23,52,59,51
1956,7,23,22,30,25
1956,8,23,59,59,57
1956,9,23,30,29,26
1956,10,23,60,58,52
1956,11,23,37,39,36
1956,12,23,7,10,10
1956,1,24,30,30,25
1956,2,24,52,56,51
1956,3,24,21,26,25
1956,4,24,52,60,51
1956,5,24,22,28,25
1956,6,24,59,58,57
1956,7,24,29,28,27
1956,8,24,60,60,52
1956,9,24,37,38,36
1956,10,24,7,5,10
1956,11,24,38,40,35
1956,12,24,8,9,5
1956,1,25,29,29,25
1956,2,25,59,53,57
1956,3,25,22,25,25
1956,4,25,59,57,57
1956,5,25,29,25,27
1956,6,25,60,57,52
1956,7,25,30,27,26
1956,8,25,7,7,10
1956,9,25,38,37,35
1956,10,25,8,6,5
1956,11,25,35,37,35
1956,12,25,5,8,9
1956,1,26,28,28,27
1956,2,26,60,54,52
1956,3,26,29,24,27
1956,4,26,60,58,52
1956,5,26,30,26,26
1956,6,26,7,6,10
1956,7,26,37,36,36
1956,8,26,8,8,5
1956,9,26,35,36,35
1956,10,26,5,3,9
1956,11,26,36,38,35
1956,12,26,6,7,9
1956,1,27,27,27,26
1956,2,27,7,1,10
1956,3,27,30,23,26
1956,4,27,7,5,10
1956,5,27,37,33,34
1956,6,27,8,3,5
1956,7,27,38,35,35
1956,8,27,5,5,9
1956,9,27,36,35,35
1956,10,27,6,4,9
1956,11,27,33,35,31
1956,12,27,3,6,1
1956,1,28,36,36,34
1956,2,28,8,2,5
1956,3,28,37,32,34
1956,4,28,8,6,5
1956,5,28,38,34,35
1956,6,28,5,2,9
1956,7,28,35,34,35
1956,8,28,6,6,9
1956,9,28,33,34,31
1956,10,28,3,1,1
1956,11,28,34,36,36
1956,12,28,4,5,10
1956,1,29,35,35,36
1956,2,29,5,9,9
1956,3,29,38,31,35
1956,4,29,5,3,9
1956,5,29,35,31,35
1956,6,29,6,1,9
1956,7,29,36,33,35
1956,8,29,3,3,1
1956,9,29,34,33,36
1956,10,29,4,2,10
1956,11,29,31,33,34
1956,12,29,1,4,8
1956,1,30,34,34,35
1956,3,30,35,40,35
1956,4,30,6,4,9
1956,5,30,36,32,35
1956,6,30,3,10,1
1956,7,30,33,32,31
1956,8,30,4,4,10
1956,9,30,31,32,34
1956,10,30,1,9,8
1956,11,30,32,34,39
1956,12,30,2,3,9
1956,1,31,33,33,35
1956,3,31,36,39,35
1956,5,31,33,39,31
1956,7,31,34,31,36
1956,8,31,1,1,8
1956,10,31,2,10,9
1956,12,31,9,2,9
1957,1,1,10,1,9
1957,2,1,47,46,45
1957,3,1,10,3,9
1957,4,1,39,33,33
1957,5,1,9,8,9
1957,6,1,48,43,45
1957,7,1,18,14,15
1957,8,1,47,45,44
1957,9,1,16,15,18
1957,10,1,46,46,42
1957,11,1,15,14,13
1957,12,1,45,48,43
1957,1,2,17,20,15
1957,2,2,48,45,44
1957,3,2,9,4,9
1957,4,2,48,42,45
1957,5,2,18,15,15
1957,6,2,47,44,44
1957,7,2,17,13,20
1957,8,2,46,44,42
1957,9,2,15,16,13
1957,10,2,45,45,43
1957,11,2,14,11,17
1957,12,2,44,45,43
1957,1,3,18,19,20
1957,2,3,45,44,42
1957,3,3,18,11,15
1957,4,3,47,41,44
1957,5,3,17,16,20
1957,6,3,46,41,42
1957,7,3,16,12,18
1957,8,3,45,43,43
1957,9,3,14,13,17
1957,10,3,44,44,43
1957,11,3,13,12,17
1957,12,3,43,46,43
1957,1,4,15,18,18
1957,2,4,46,44,41
1957,3,4,17,12,20
1957,4,4,46,50,42
1957,5,4,16,13,18
1957,6,4,45,42,43
1957,7,4,15,11,13
1957,8,4,44,42,43
1957,9,4,13,14,17
1957,10,4,43,43,44
1957,11,4,12,19,19
1957,12,4,48,43,49
1957,1,5,14,17,17
1957,2,5,43,41,41
1957,3,5,16,19,18
1957,4,5,46,49,41
1957,5,5,15,14,13
1957,6,5,44,49,43
1957,7,5,14,20,17
1957,8,5,43,41,43
1957,9,5,12,11,19
1957,10,5,42,42,49
1957,11,5,11,20,18
1957,12,5,41,44,44
1957,1,6,11,16,11
1957,2,6,44,42,44
1957,3,6,16,20,17
1957,4,6,43,48,41
1957,5,6,13,11,11
1957,6,6,44,50,44
1957,7,6,13,19,17
1957,8,6,42,50,49
1957,9,6,11,12,18
1957,10,6,41,41,44
1957,11,6,20,17,16
1957,12,6,50,41,42
1957,1,7,12,15,18
1957,2,7,41,49,42
1957,3,7,13,17,11
1957,4,7,44,47,44
1957,5,7,14,12,18
1957,6,7,41,47,42
1957,7,7,11,18,16
1957,8,7,41,49,44
1957,9,7,20,19,16
1957,10,7,50,50,42
1957,11,7,19,18,17
1957,12,7,50,42,41
1957,1,8,19,14,16
1957,2,8,42,50,50
1957,3,8,14,18,18
1957,4,8,41,46,42
1957,5,8,11,19,16
1957,6,8,42,48,50
1957,7,8,12,17,20
1957,8,8,49,47,41
1957,9,8,20,20,15
1957,10,8,50,49,41
1957,11,8,27,25,25
1957,12,8,57,59,55
1957,1,9,20,13,20
1957,2,9,49,47,41
1957,3,9,11,15,16
1957,4,9,42,45,50
1957,5,9,12,20,20
1957,6,9,49,45,41
1957,7,9,19,16,15
1957,8,9,50,48,41
1957,9,9,27,27,25
1957,10,9,57,58,55
1957,11,9,28,26,28
1957,12,9,58,60,52
1957,1,10,17,12,15
1957,2,10,50,48,41
1957,3,10,12,16,18
1957,4,10,49,44,41
1957,5,10,19,17,15
1957,6,10,50,46,41
1957,7,10,20,15,15
1957,8,10,57,55,55
1957,9,10,28,28,27
1957,10,10,58,57,52
1957,11,10,25,23,26
1957,12,10,55,57,60
1957,1,11,18,11,15
1957,2,11,57,55,55
1957,3,11,19,13,15
1957,4,11,50,43,41
1957,5,11,20,18,15
1957,6,11,57,53,55
1957,7,11,27,24,25
1957,8,11,58,56,52
1957,9,11,25,25,26
1957,10,11,55,56,60
1957,11,11,26,24,24
1957,12,11,56,58,54
1957,1,12,25,30,25
1957,2,12,58,54,52
1957,3,12,20,14,15
1957,4,12,57,52,55
1957,5,12,27,25,25
1957,6,12,58,54,52
1957,7,12,28,23,28
1957,8,12,55,53,60
1957,9,12,26,26,24
1957,10,12,56,55,54
1957,11,12,23,21,25
1957,12,12,53,55,59
1957,1,13,30,29,28
1957,2,13,55,51,60
1957,3,13,27,21,25
1957,4,13,58,51,52
1957,5,13,28,26,28
1957,6,13,55,51,60
1957,7,13,25,22,26
1957,8,13,56,54,54
1957,9,13,23,23,25
1957,10,13,53,54,59
1957,11,13,24,22,25
1957,12,13,54,56,59
1957,1,14,27,28,26
1957,2,14,56,52,56
1957,3,14,28,22,28
1957,4,14,55,60,60
1957,5,14,25,25,26
1957,6,14,56,52,56
1957,7,14,26,21,24
1957,8,14,53,51,59
1957,9,14,24,24,25
1957,10,14,54,53,59
1957,11,14,21,29,29
1957,12,14,51,55,59
1957,1,15,28,25,30
1957,2,15,54,59,12
1957,3,15,25,29,26
1957,4,15,56,57,56
1957,5,15,26,26,30
1957,6,15,53,59,59
1957,7,15,23,30,25
1957,8,15,54,52,59
1957,9,15,21,21,29
1957,10,15,51,52,59
1957,11,15,22,30,26
1957,12,15,52,54,52
1957,1,16,25,24,26
1957,2,16,53,60,57
1957,3,16,26,30,30
1957,4,16,54,56,52
1957,5,16,23,23,25
1957,6,16,54,60,57
1957,7,16,24,29,25
1957,8,16,51,53,53
1957,9,16,22,22,26
1957,10,16,52,51,52
1957,11,16,29,23,24
1957,12,16,59,51,60
1957,1,17,26,23,23
1957,2,17,52,57,53
1957,3,17,24,28,26
1957,4,17,53,55,57
1957,5,17,23,24,23
1957,6,17,52,60,53
1957,7,17,21,26,27
1957,8,17,52,54,52
1957,9,17,29,29,24
1957,10,17,59,60,60
1957,11,17,30,24,30
1957,12,17,60,52,54
1957,1,18,23,30,27
1957,2,18,51,58,51
1957,3,18,23,27,23
1957,4,18,52,59,53
1957,5,18,22,21,27
1957,6,18,51,59,51
1957,7,18,21,25,25
1957,8,18,59,51,56
1957,9,18,30,30,29
1957,10,18,60,55,54
1957,11,18,37,31,33
1957,12,18,8,10,10
1957,1,19,24,29,25
1957,2,19,50,53,17
1957,3,19,22,26,27
1957,4,19,51,60,51
1957,5,19,21,22,25
1957,6,19,60,58,57
1957,7,19,30,24,22
1957,8,19,59,52,54
1957,9,19,38,38,36
1957,10,19,8,4,10
1957,11,19,37,32,31
1957,12,19,7,9,7
1957,1,20,29,28,27
1957,2,20,59,54,52
1957,3,20,21,25,25
1957,4,20,60,57,57
1957,5,20,30,29,27
1957,6,20,59,57,54
1957,7,20,29,27,30
1957,8,20,8,9,10
1957,9,20,37,37,31
1957,10,20,7,3,7
1957,11,20,36,39,37
1957,12,20,6,8,1
1957,1,21,30,27,26
1957,2,21,8,1,10
1957,3,21,30,24,27
1957,4,21,59,58,52
1957,5,21,29,29,26
1957,6,21,8,6,10
1957,7,21,38,36,36
1957,8,21,7,10,5
1957,9,21,36,36,37
1957,10,21,6,3,1
1957,11,21,35,40,35
1957,12,21,5,7,9
1957,1,22,37,36,36
1957,2,22,7,2,5
1957,3,22,29,23,26
1957,4,22,8,5,10
1957,5,22,38,33,36
1957,6,22,7,5,5
1957,7,22,37,35,35
1957,8,22,6,7,1
1957,9,22,35,35,36
1957,10,22,5,4,9
1957,11,22,34,37,31
1957,12,22,4,6,1
1957,1,23,38,35,35
1957,2,23,6,9,9
1957,3,23,38,32,36
1957,4,23,7,6,5
1957,5,23,37,34,35
1957,6,23,6,4,9
1957,7,23,36,34,35
1957,8,23,5,6,9
1957,9,23,34,34,31
1957,10,23,4,1,1
1957,11,23,33,36,36
1957,12,23,3,5,10
1957,1,24,35,34,35
1957,2,24,5,10,9
1957,3,24,37,31,35
1957,4,24,6,3,9
1957,5,24,36,31,35
1957,6,24,5,3,9
1957,7,24,35,33,35
1957,8,24,4,3,1
1957,9,24,33,33,36
1957,10,24,3,2,10
1957,11,24,32,33,34
1957,12,24,2,4,10
1957,1,25,36,33,35
1957,2,25,4,7,1
1957,3,25,36,40,35
1957,4,25,5,4,9
1957,5,25,35,32,35
1957,6,25,4,2,1
1957,7,25,34,32,31
1957,8,25,3,4,10
1957,9,25,32,32,34
1957,10,25,2,9,10
1957,11,25,31,34,39
1957,12,25,1,3,9
1957,1,26,33,32,31
1957,2,26,3,8,10
1957,3,26,35,39,35
1957,4,26,4,1,1
1957,5,26,34,39,31
1957,6,26,3,1,10
1957,7,26,32,31,36
1957,8,26,2,1,10
1957,9,26,31,31,39
1957,10,26,1,10,9
1957,11,26,40,31,33
1957,12,26,10,2,9
1957,1,27,34,31,36
1957,2,27,2,5,8
1957,3,27,34,38,31
1957,4,27,3,2,10
1957,5,27,33,40,36
1957,6,27,2,8,8
1957,7,27,32,40,34
1957,8,27,1,2,9
1957,9,27,40,40,33
1957,10,27,10,7,9
1957,11,27,39,32,33
1957,12,27,9,1,9
1957,1,28,31,40,34
1957,2,28,1,6,9
1957,3,28,33,37,36
1957,4,28,2,9,8
1957,5,28,32,37,34
1957,6,28,1,7,9
1957,7,28,31,39,39
1957,8,28,10,9,9
1957,9,28,39,39,33
1957,10,28,9,8,9
1957,11,28,48,49,45
1957,12,28,18,20,15
1957,1,29,32,39,39
1957,3,29,32,36,34
1957,4,29,1,10,9
1957,5,29,31,38,39
1957,6,29,10,6,9
1957,7,29,40,38,33
1957,8,29,9,10,9
1957,9,29,48,48,45
1957,10,29,18,15,15
1957,11,29,47,50,44
1957,12,29,17,19,20
1957,1,30,39,38,33
1957,3,30,31,35,39
1957,4,30,10,7,9
1957,5,30,40,35,33
1957,6,30,9,5,9
1957,7,30,39,37,33
1957,8,30,18,17,15
1957,9,30,47,47,44
1957,10,30,17,16,20
1957,11,30,46,47,42
1957,12,30,16,18,18
1957,1,31,40,37,33
1957,3,31,40,34,33
1957,5,31,39,36,33
1957,7,31,48,46,45
1957,8,31,17,18,20
1957,10,31,16,13,18
1957,12,31,15,17,13
1958,1,1,14,16,17
1958,2,1,43,41,43
1958,3,1,14,20,13
1958,4,1,41,48,43
1958,5,1,11,11,17
1958,6,1,42,50,43
1958,7,1,12,19,17
1958,8,1,49,50,49
1958,9,1,20,12,18
1958,10,1,50,41,44
1958,11,1,17,17,16
1958,12,1,47,41,42
1958,1,2,13,15,17
1958,2,2,42,50,49
1958,3,2,11,17,17
1958,4,2,42,47,43
1958,5,2,12,12,17
1958,6,2,49,47,49
1958,7,2,19,18,19
1958,8,2,50,49,44
1958,9,2,17,19,16
1958,10,2,47,50,42
1958,11,2,18,18,17
1958,12,2,48,42,47
1958,1,3,12,14,19
1958,2,3,41,49,44
1958,3,3,12,18,17
1958,4,3,49,46,49
1958,5,3,19,19,20
1958,6,3,50,48,44
1958,7,3,20,17,18
1958,8,3,49,48,42
1958,9,3,18,20,17
1958,10,3,48,49,47
1958,11,3,25,25,27
1958,12,3,55,59,51
1958,1,4,11,13,18
1958,2,4,50,47,41
1958,3,4,19,15,19
1958,4,4,50,45,44
1958,5,4,20,20,18
1958,6,4,47,45,42
1958,7,4,17,16,16
1958,8,4,48,47,47
1958,9,4,25,27,27
1958,10,4,55,58,51
1958,11,4,26,26,27
1958,12,4,56,60,51
1958,1,5,20,12,16
1958,2,5,49,48,41
1958,3,5,20,16,18
1958,4,5,50,44,41
1958,5,5,17,17,16
1958,6,5,48,46,47
1958,7,5,18,15,17
1958,8,5,55,56,51
1958,9,5,26,28,27
1958,10,5,56,57,51
1958,11,5,23,23,24
1958,12,5,53,57,53
1958,1,6,20,11,15
1958,2,6,58,55,55
1958,3,6,20,13,15
1958,4,6,49,43,41
1958,5,6,19,18,15
1958,6,6,58,53,55
1958,7,6,25,24,27
1958,8,6,56,55,51
1958,9,6,23,25,23
1958,10,6,53,56,53
1958,11,6,24,24,28
1958,12,6,54,58,52
1958,1,7,27,30,25
1958,2,7,57,56,52
1958,3,7,19,14,15
1958,4,7,58,52,55
1958,5,7,28,25,25
1958,6,7,57,54,52
1958,7,7,26,23,27
1958,8,7,53,54,53
1958,9,7,24,26,28
1958,10,7,54,55,52
1958,11,7,21,21,26
1958,12,7,54,55,59
1958,1,8,28,29,28
1958,2,8,56,53,60
1958,3,8,28,21,25
1958,4,8,57,51,52
1958,5,8,27,26,28
1958,6,8,56,51,60
1958,7,8,26,22,26
1958,8,8,55,54,54
1958,9,8,24,23,25
1958,10,8,51,54,54
1958,11,8,23,22,25
1958,12,8,53,56,59
1958,1,9,25,28,26
1958,2,9,55,54,54
1958,3,9,27,22,28
1958,4,9,56,60,60
1958,5,9,26,23,26
1958,6,9,55,52,54
1958,7,9,25,21,24
1958,8,9,54,51,59
1958,9,9,23,24,25
1958,10,9,53,53,59
1958,11,9,22,29,29
1958,12,9,52,53,59
1958,1,10,26,27,24
1958,2,10,54,51,59
1958,3,10,26,29,26
1958,4,10,55,59,54
1958,5,10,25,24,24
1958,6,10,54,59,59
1958,7,10,24,30,25
1958,8,10,53,52,59
1958,9,10,22,21,29
1958,10,10,52,52,59
1958,11,10,21,30,26
1958,12,10,51,54,52
1958,1,11,23,26,25
1958,2,11,53,52,59
1958,3,11,25,30,24
1958,4,11,54,58,59
1958,5,11,24,21,25
1958,6,11,53,60,59
1958,7,11,23,29,25
1958,8,11,52,59,59
1958,9,11,21,22,26
1958,10,11,51,51,52
1958,11,11,30,27,24
1958,12,11,60,51,60
1958,1,12,24,25,25
1958,2,12,52,57,53
1958,3,12,24,27,25
1958,4,12,53,57,59
1958,5,12,23,22,25
1958,6,12,52,57,59
1958,7,12,22,28,29
1958,8,12,51,60,52
1958,9,12,30,29,24
1958,10,12,60,60,59
1958,11,12,29,28,28
1958,12,12,59,52,58
1958,1,13,21,24,29
1958,2,13,51,58,52
1958,3,13,23,28,25
1958,4,13,52,56,53
1958,5,13,22,29,29
1958,6,13,51,58,52
1958,7,13,21,27,26
1958,8,13,60,57,60
1958,9,13,29,30,28
1958,10,13,59,59,58
1958,11,13,38,35,33
1958,12,13,8,9,9
1958,1,14,22,23,26
1958,2,14,56,55,56
1958,3,14,22,25,27
1958,4,14,51,55,52
1958,5,14,21,22,26
1958,6,14,60,55,60
1958,7,14,30,26,24
1958,8,14,59,58,58
1958,9,14,38,37,33
1958,10,14,8,8,9
1958,11,14,37,36,33
1958,12,14,7,10,9
1958,1,15,29,22,24
1958,2,15,55,56,54
1958,3,15,21,26,26
1958,4,15,56,52,56
1958,5,15,30,29,24
1958,6,15,59,56,54
1958,7,15,39,25,28
1958,8,15,8,5,9
1958,9,15,37,38,33
1958,10,15,7,7,9
1958,11,15,36,33,33
1958,12,15,6,7,1
1958,1,16,30,29,30
1958,2,16,4,3,10
1958,3,16,26,23,22
1958,4,16,55,51,54
1958,5,16,25,30,30
1958,6,16,4,3,9
1958,7,16,38,34,33
1958,8,16,7,10,9
1958,9,16,36,35,37
1958,10,16,6,6,3
1958,11,16,35,40,36
1958,12,16,5,8,10
1958,1,17,38,38,36
1958,2,17,6,4,5
1958,3,17,25,23,30
1958,4,17,4,10,10
1958,5,17,34,37,36
1958,6,17,3,5,7
1958,7,17,37,33,33
1958,8,17,6,7,1
1958,9,17,35,36,36
1958,10,17,5,5,10
1958,11,17,34,37,34
1958,12,17,10,5,6
1958,1,18,37,37,31
1958,2,18,3,1,1
1958,3,18,34,32,36
1958,4,18,6,6,5
1958,5,18,33,38,31
1958,6,18,2,4,1
1958,7,18,32,40,37
1958,8,18,1,8,10
1958,9,18,40,33,40
1958,10,18,4,4,8
1958,11,18,39,38,38
1958,12,18,9,5,4
1958,1,19,36,34,37
1958,2,19,4,10,9
1958,3,19,36,31,35
1958,4,19,3,3,1
1958,5,19,33,35,37
1958,6,19,4,3,9
1958,7,19,31,39,35
1958,8,19,10,5,6
1958,9,19,39,33,38
1958,10,19,9,9,4
1958,11,19,38,35,34
1958,12,19,8,4,10
1958,1,20,35,33,35
1958,2,20,1,7,1
1958,3,20,33,40,37
1958,4,20,4,4,9
1958,5,20,34,36,35
1958,6,20,1,2,1
1958,7,20,40,38,40
1958,8,20,9,6,4
1958,9,20,38,32,34
1958,10,20,8,8,10
1958,11,20,37,36,31
1958,12,20,10,3,9
1958,1,21,34,32,31
1958,2,21,2,8,10
1958,3,21,34,39,35
1958,4,21,1,1,2
1958,5,21,31,39,31
1958,6,21,2,1,10
1958,7,21,32,31,38
1958,8,21,9,3,10
1958,9,21,40,31,39
1958,10,21,7,7,5
1958,11,21,37,33,35
1958,12,21,7,2,1
1958,1,22,33,31,36
1958,2,22,9,5,10
1958,3,22,31,38,31
1958,4,22,2,2,10
1958,5,22,32,40,36
1958,6,22,9,10,10
1958,7,22,39,40,34
1958,8,22,10,4,9
1958,9,22,37,40,35
1958,10,22,7,7,1
1958,11,22,38,34,33
1958,12,22,8,1,9
1958,1,23,32,40,34
1958,2,23,10,6,9
1958,3,23,32,37,36
1958,4,23,9,9,10
1958,5,23,39,37,34
1958,6,23,10,9,9
1958,7,23,40,39,39
1958,8,23,7,9,9
1958,9,23,38,39,33
1958,10,23,8,8,9
1958,11,23,45,49,45
1958,12,23,15,20,15
1958,1,24,31,39,39
1958,2,24,7,3,9
1958,3,24,39,36,34
1958,4,24,10,10,9
1958,5,24,40,38,39
1958,6,24,7,8,9
1958,7,24,37,38,33
1958,8,24,8,10,9
1958,9,24,45,48,45
1958,10,24,15,15,16
1958,11,24,46,50,44
1958,12,24,16,19,20
1958,1,25,40,38,33
1958,2,25,8,4,9
1958,3,25,40,35,39
1958,4,25,7,7,9
1958,5,25,37,35,33
1958,6,25,8,7,9
1958,7,25,38,37,33
1958,8,25,15,17,15
1958,9,25,46,47,44
1958,10,25,16,16,20
1958,11,25,43,47,44
1958,12,25,13,18,18
1958,1,26,39,37,33
1958,2,26,15,11,15
