年,月,日,命数1,命数2,命数3
1962,9,29,5,2,8
1962,10,29,35,39,34
1962,11,29,6,4,9
1962,12,29,36,33,39
1962,1,30,2,2,1
1962,3,30,10,9,9
1962,4,30,37,31,31
1962,5,30,7,9,1
1962,6,30,38,39,36
1962,7,30,8,1,10
1962,8,30,35,31,34
1962,9,30,6,1,9
1962,10,30,36,40,39
1962,11,30,3,1,9
1962,12,30,33,32,33
1962,1,31,1,1,10
1962,3,31,7,8,1
1962,5,31,8,10,10
1962,7,31,5,10,8
1962,8,31,36,32,39
1962,10,31,33,37,33
1962,12,31,34,31,33
1963,1,1,41,50,45
1963,2,1,12,15,20
1963,3,1,33,34,33
1963,4,1,12,12,15
1963,5,1,42,45,45
1963,6,1,11,14,20
1963,7,1,41,43,44
1963,8,1,20,14,18
1963,9,1,49,46,43
1963,10,1,19,15,13
1963,11,1,48,41,43
1963,12,1,18,15,17
1963,1,2,42,49,44
1963,2,2,19,14,18
1963,3,2,42,41,45
1963,4,2,11,11,20
1963,5,2,41,46,44
1963,6,2,20,11,18
1963,7,2,50,42,42
1963,8,2,19,13,13
1963,9,2,48,43,43
1963,10,2,18,14,17
1963,11,2,47,42,43
1963,12,2,17,16,17
1963,1,3,49,48,42
1963,2,3,20,13,13
1963,3,3,41,42,44
1963,4,3,20,20,18
1963,5,3,50,43,42
1963,6,3,19,12,13
1963,7,3,49,41,43
1963,8,3,18,12,17
1963,9,3,47,44,43
1963,10,3,17,13,17
1963,11,3,46,49,43
1963,12,3,16,13,19
1963,1,4,50,47,43
1963,2,4,17,11,11
1963,3,4,50,49,42
1963,4,4,19,19,13
1963,5,4,49,44,43
1963,6,4,18,19,17
1963,7,4,48,50,43
1963,8,4,17,11,17
1963,9,4,46,41,49
1963,10,4,16,12,19
1963,11,4,45,50,44
1963,12,4,15,14,18
1963,1,5,47,46,43
1963,2,5,18,12,18
1963,3,5,49,50,43
1963,4,5,18,18,11
1963,5,5,48,41,43
1963,6,5,17,20,17
1963,7,5,47,49,43
1963,8,5,16,20,19
1963,9,5,45,42,44
1963,10,5,15,11,18
1963,11,5,44,47,42
1963,12,5,14,11,16
1963,1,6,42,45,44
1963,2,6,15,19,16
1963,3,6,47,47,41
1963,4,6,18,17,18
1963,5,6,48,42,44
1963,6,6,15,17,16
1963,7,6,46,48,49
1963,8,6,15,19,18
1963,9,6,44,49,42
1963,10,6,14,20,16
1963,11,6,43,48,47
1963,12,6,13,12,17
1963,1,7,49,44,42
1963,2,7,16,20,20
1963,3,7,48,48,44
1963,4,7,15,16,16
1963,5,7,45,49,42
1963,6,7,16,18,20
1963,7,7,45,47,44
1963,8,7,14,18,16
1963,9,7,43,50,47
1963,10,7,13,19,17
1963,11,7,52,55,51
1963,12,7,22,29,27
1963,1,8,50,43,50
1963,2,8,13,17,15
1963,3,8,45,45,42
1963,4,8,16,15,20
1963,5,8,46,50,50
1963,6,8,13,15,15
1963,7,8,43,46,41
1963,8,8,14,18,15
1963,9,8,51,57,55
1963,10,8,22,28,27
1963,11,8,52,56,52
1963,12,8,22,30,28
1963,1,9,47,42,41
1963,2,9,14,18,15
1963,3,9,46,46,50
1963,4,9,13,14,15
1963,5,9,43,47,41
1963,6,9,14,16,15
1963,7,9,44,45,41
1963,8,9,21,25,25
1963,9,9,52,58,52
1963,10,9,22,27,28
1963,11,9,59,53,60
1963,12,9,29,27,26
1963,1,10,48,41,41
1963,2,10,21,25,25
1963,3,10,43,43,41
1963,4,10,14,13,15
1963,5,10,44,48,41
1963,6,10,21,23,25
1963,7,10,51,54,55
1963,8,10,22,26,28
1963,9,10,59,55,60
1963,10,10,29,26,26
1963,11,10,60,54,54
1963,12,10,30,28,24
1963,1,11,55,60,55
1963,2,11,22,26,28
1963,3,11,44,44,41
1963,4,11,21,22,25
1963,5,11,51,55,55
1963,6,11,22,24,28
1963,7,11,52,53,52
1963,8,11,29,23,26
1963,9,11,60,56,54
1963,10,11,30,25,24
1963,11,11,57,51,59
1963,12,11,27,25,25
1963,1,12,56,59,52
1963,2,12,29,21,26
1963,3,12,51,51,55
1963,4,12,22,21,28
1963,5,12,52,56,52
1963,6,12,29,21,26
1963,7,12,59,52,60
1963,8,12,30,24,24
1963,9,12,57,53,59
1963,10,12,27,24,25
1963,11,12,58,52,59
1963,12,12,28,26,25
1963,1,13,53,58,60
1963,2,13,29,22,30
1963,3,13,52,52,51
1963,4,13,29,30,26
1963,5,13,59,53,60
1963,6,13,30,22,24
1963,7,13,60,51,54
1963,8,13,27,21,25
1963,9,13,58,54,59
1963,10,13,28,23,25
1963,11,13,55,59,59
1963,12,13,25,23,29
1963,1,14,52,57,56
1963,2,14,27,29,25
1963,3,14,59,59,60
1963,4,14,30,29,30
1963,5,14,60,56,56
1963,6,14,27,29,25
1963,7,14,57,60,59
1963,8,14,28,22,25
1963,9,14,55,51,59
1963,10,14,25,22,29
1963,11,14,56,60,52
1963,12,14,26,24,26
1963,1,15,59,56,59
1963,2,15,27,30,23
1963,3,15,60,60,56
1963,4,15,27,26,25
1963,5,15,57,53,59
1963,6,15,28,30,25
1963,7,15,58,59,59
1963,8,15,25,29,29
1963,9,15,56,52,52
1963,10,15,26,21,26
1963,11,15,53,57,60
1963,12,15,23,21,24
1963,1,16,60,53,57
1963,2,16,26,27,27
1963,3,16,57,57,59
1963,4,16,27,25,23
1963,5,16,58,54,57
1963,6,16,25,27,27
1963,7,16,55,58,53
1963,8,16,26,24,26
1963,9,16,53,59,60
1963,10,16,23,30,24
1963,11,16,54,54,53
1963,12,16,24,22,30
1963,1,17,57,52,53
1963,2,17,25,28,25
1963,3,17,57,57,58
1963,4,17,26,24,27
1963,5,17,56,51,53
1963,6,17,25,29,25
1963,7,17,56,57,52
1963,8,17,23,21,24
1963,9,17,54,60,54
1963,10,17,24,29,30
1963,11,17,1,1,9
1963,12,17,31,39,33
1963,1,18,58,51,51
1963,2,18,24,25,27
1963,3,18,56,56,53
1963,4,18,25,30,25
1963,5,18,55,52,51
1963,6,18,24,28,22
1963,7,18,53,54,56
1963,8,18,24,22,30
1963,9,18,1,7,9
1963,10,18,31,38,33
1963,11,18,2,2,7
1963,12,18,32,40,31
1963,1,19,55,58,57
1963,2,19,23,24,26
1963,3,19,55,55,51
1963,4,19,24,27,27
1963,5,19,54,59,57
1963,6,19,23,27,30
1963,7,19,53,53,54
1963,8,19,32,39,36
1963,9,19,1,7,7
1963,10,19,32,33,31
1963,11,19,10,9,1
1963,12,19,40,38,37
1963,1,20,56,57,54
1963,2,20,32,31,36
1963,3,20,54,54,57
1963,4,20,23,28,26
1963,5,20,53,60,54
1963,6,20,32,36,36
1963,7,20,2,2,10
1963,8,20,31,40,31
1963,9,20,10,6,1
1963,10,20,40,32,37
1963,11,20,9,10,9
1963,12,20,39,37,35
1963,1,21,1,6,10
1963,2,21,31,32,35
1963,3,21,53,53,52
1963,4,21,32,35,36
1963,5,21,2,3,10
1963,6,21,31,35,35
1963,7,21,1,5,5
1963,8,21,40,37,37
1963,9,21,9,5,9
1963,10,21,39,31,35
1963,11,21,8,7,1
1963,12,21,38,36,31
1963,1,22,2,5,5
1963,2,22,40,39,35
1963,3,22,2,2,10
1963,4,22,31,36,35
1963,5,22,1,4,5
1963,6,22,40,34,35
1963,7,22,10,4,1
1963,8,22,39,38,35
1963,9,22,8,4,1
1963,10,22,38,31,31
1963,11,22,7,8,4
1963,12,22,37,35,38
1963,1,23,9,4,9
1963,2,23,39,40,35
1963,3,23,1,1,5
1963,4,23,40,33,35
1963,5,23,10,1,9
1963,6,23,39,33,35
1963,7,23,9,3,9
1963,8,23,38,33,31
1963,9,23,7,3,10
1963,10,23,37,32,38
1963,11,23,6,3,10
1963,12,23,36,34,34
1963,1,24,10,3,9
1963,2,24,38,37,31
1963,3,24,10,10,9
1963,4,24,39,34,35
1963,5,24,9,2,9
1963,6,24,38,32,31
1963,7,24,8,2,1
1963,8,24,37,34,36
1963,9,24,5,2,8
1963,10,24,35,39,34
1963,11,24,5,4,9
1963,12,24,35,33,39
1963,1,25,7,2,1
1963,2,25,37,38,36
1963,3,25,9,9,10
1963,4,25,38,31,31
1963,5,25,8,9,1
1963,6,25,37,31,36
1963,7,25,7,1,10
1963,8,25,36,31,34
1963,9,25,6,1,9
1963,10,25,35,40,39
1963,11,25,4,1,9
1963,12,25,34,32,33
1963,1,26,8,1,10
1963,2,26,36,35,34
1963,3,26,8,8,1
1963,4,26,37,32,36
1963,5,26,7,10,10
1963,6,26,36,40,34
1963,7,26,6,10,10
1963,8,26,35,32,39
1963,9,26,3,10,9
1963,10,26,34,37,33
1963,11,26,3,2,9
1963,12,26,33,31,33
1963,1,27,5,10,8
1963,2,27,35,36,39
1963,3,27,7,7,10
1963,4,27,36,39,34
1963,5,27,6,7,8
1963,6,27,35,37,39
1963,7,27,5,9,9
1963,8,27,34,39,33
1963,9,27,4,9,9
1963,10,27,33,38,33
1963,11,27,12,19,15
1963,12,27,42,50,45
1963,1,28,6,9,9
1963,2,28,34,33,33
1963,3,28,6,6,8
1963,4,28,35,40,39
1963,5,28,5,8,9
1963,6,28,34,36,33
1963,7,28,4,8,9
1963,8,28,33,40,33
1963,9,28,12,18,15
1963,10,28,42,45,45
1963,11,28,11,20,20
1963,12,28,41,49,44
1963,1,29,3,8,9
1963,3,29,5,5,9
1963,4,29,34,37,33
1963,5,29,4,5,9
1963,6,29,33,35,33
1963,7,29,3,7,9
1963,8,29,42,47,45
1963,9,29,11,17,20
1963,10,29,41,46,44
1963,11,29,20,17,18
1963,12,29,50,48,42
1963,1,30,4,7,9
1963,3,30,4,4,9
1963,4,30,33,38,33
1963,5,30,3,6,9
1963,6,30,42,44,45
1963,7,30,12,16,15
1963,8,30,41,48,44
1963,9,30,20,16,20
1963,10,30,50,43,42
1963,11,30,19,18,13
1963,12,30,49,47,43
1963,1,31,11,16,15
1963,3,31,3,3,9
1963,5,31,12,13,15
1963,7,31,11,15,20
1963,8,31,50,45,42
1963,9,31,11,15,20
1963,10,31,49,44,43
1963,12,31,48,46,43
1964,1,1,47,45,43
1964,2,1,16,20,19
1964,3,1,42,48,43
1964,4,1,19,16,19
1964,5,1,49,49,50
1964,6,1,20,18,18
1964,7,1,50,47,44
1964,8,1,17,18,16
1964,9,1,48,50,47
1964,10,1,18,19,17
1964,11,1,55,55,51
1964,12,1,25,29,27
1964,1,2,46,44,49
1964,2,2,15,19,18
1964,3,2,49,45,49
1964,4,2,20,15,18
1964,5,2,50,50,44
1964,6,2,17,15,16
1964,7,2,47,46,42
1964,8,2,18,17,17
1964,9,2,55,57,51
1964,10,2,25,28,27
1964,11,2,56,56,51
1964,12,2,26,30,27
1964,1,3,45,43,44
1964,2,3,14,18,16
1964,3,3,50,46,44
1964,4,3,17,14,16
1964,5,3,47,47,42
1964,6,3,18,16,17
1964,7,3,48,45,47
1964,8,3,25,26,27
1964,9,3,56,58,51
1964,10,3,26,27,27
1964,11,3,53,53,54
1964,12,3,23,27,23
1964,1,4,44,42,42
1964,2,4,13,17,17
1964,3,4,47,43,42
1964,4,4,18,13,17
1964,5,4,48,48,47
1964,6,4,25,23,27
1964,7,4,55,54,51
1964,8,4,26,25,27
1964,9,4,53,55,53
1964,10,4,23,26,23
1964,11,4,54,54,52
1964,12,4,24,28,28
1964,1,5,43,41,47
1964,2,5,22,25,25
1964,3,5,43,44,41
1964,4,5,22,22,25
1964,5,5,52,55,55
1964,6,5,26,24,27
1964,7,5,56,53,51
1964,8,5,23,24,23
1964,9,5,54,56,52
1964,10,5,24,25,28
1964,11,5,51,51,60
1964,12,5,21,25,26
1964,1,6,51,60,55
1964,2,6,21,26,28
1964,3,6,52,51,55
1964,4,6,21,21,28
1964,5,6,51,56,52
1964,6,6,30,21,26
1964,7,6,53,52,53
1964,8,6,24,23,28
1964,9,6,51,53,60
1964,10,6,21,24,26
1964,11,6,52,52,51
1964,12,6,22,26,21
1964,1,7,52,59,52
1964,2,7,30,23,26
1964,3,7,51,52,52
1964,4,7,30,30,36
1964,5,7,60,53,60
1964,6,7,29,22,24
1964,7,7,59,51,54
1964,8,7,28,21,25
1964,9,7,57,54,59
1964,10,7,22,23,21
1964,11,7,56,59,59
1964,12,7,26,23,29
1964,1,8,59,58,60
1964,2,8,29,24,24
1964,3,8,60,59,60
1964,4,8,29,29,24
1964,5,8,59,54,54
1964,6,8,28,29,25
1964,7,8,58,60,59
1964,8,8,27,22,25
1964,9,8,56,51,59
1964,10,8,26,22,29
1964,11,8,55,60,52
1964,12,8,25,24,26
1964,1,9,60,57,54
1964,2,9,28,21,25
1964,3,9,59,60,54
1964,4,9,28,28,25
1964,5,9,58,51,59
1964,6,9,27,30,25
1964,7,9,57,59,59
1964,8,9,26,29,29
1964,9,9,55,52,52
1964,10,9,25,21,26
1964,11,9,54,57,60
1964,12,9,24,21,24
1964,1,10,57,56,59
1964,2,10,27,22,25
1964,3,10,58,57,59
1964,4,10,27,27,25
1964,5,10,57,52,59
1964,6,10,26,27,29
1964,7,10,56,58,59
1964,8,10,25,30,26
1964,9,10,54,59,60
1964,10,10,24,30,24
1964,11,10,53,58,58
1964,12,10,23,22,28
1964,1,11,58,55,59
1964,2,11,26,29,29
1964,3,11,57,58,59
1964,4,11,26,26,29
1964,5,11,56,59,59
1964,6,11,25,28,26
1964,7,11,55,57,52
1964,8,11,24,27,24
1964,9,11,53,60,58
1964,10,11,23,29,28
1964,11,11,2,5,9
1964,12,11,32,39,33
1964,1,12,55,54,59
1964,2,12,25,30,26
1964,3,12,56,55,59
1964,4,12,25,25,26
1964,5,12,55,60,52
1964,6,12,24,25,24
1964,7,12,54,56,60
1964,8,12,23,28,28
1964,9,12,2,7,9
1964,10,12,32,38,33
1964,11,12,1,6,9
1964,12,12,31,40,33
1964,1,13,56,53,52
1964,2,13,24,25,24
1964,3,13,55,56,52
1964,4,13,24,24,23
1964,5,13,54,59,60
1964,6,13,23,26,28
1964,7,13,53,55,58
1964,8,13,32,35,33
1964,9,13,1,8,9
1964,10,13,31,37,33
1964,11,13,10,3,3
1964,12,13,40,37,33
1964,1,14,53,52,60
1964,2,14,23,26,30
1964,3,14,54,53,60
1964,4,14,23,23,30
1964,5,14,53,60,54
1964,6,14,32,33,33
1964,7,14,2,4,9
1964,8,14,31,36,33
1964,9,14,10,5,3
1964,10,14,40,36,33
1964,11,14,9,4,10
1964,12,14,39,38,36
1964,1,15,54,51,54
1964,2,15,40,33,33
1964,3,15,51,54,54
1964,4,15,40,40,33
1964,5,15,10,7,9
1964,6,15,31,34,33
1964,7,15,1,3,9
1964,8,15,40,37,37
1964,9,15,9,6,10
1964,10,15,39,35,36
1964,11,15,8,7,8
1964,12,15,38,35,34
1964,1,16,1,8,9
1964,2,16,39,34,31
1964,3,16,10,2,10
1964,4,16,39,39,31
1964,5,16,9,8,7
1964,6,16,38,31,37
1964,7,16,10,2,1
1964,8,16,39,38,36
1964,9,16,8,3,8
1964,10,16,38,34,34
1964,11,16,7,8,4
1964,12,16,37,36,38
1964,1,17,1,7,7
1964,2,17,38,31,37
1964,3,17,9,1,7
1964,4,17,38,38,37
1964,5,17,8,5,1
1964,6,17,37,33,35
1964,7,17,7,9,10
1964,8,17,36,35,39
1964,9,17,5,4,4
1964,10,17,37,33,38
1964,11,17,4,5,7
1964,12,17,34,33,33
1964,1,18,10,6,1
1964,2,18,34,32,35
1964,3,18,3,10,1
1964,4,18,34,34,35
1964,5,18,4,6,9
1964,6,18,36,32,40
1964,7,18,6,8,6
1964,8,18,35,36,38
1964,9,18,4,2,10
1964,10,18,34,38,33
1964,11,18,3,6,5
1964,12,18,33,33,31
1964,1,19,9,3,9
1964,2,19,31,39,31
1964,3,19,4,9,9
1964,4,19,31,31,32
1964,5,19,1,3,1
1964,6,19,32,31,38
1964,7,19,5,7,4
1964,8,19,34,33,34
1964,9,19,3,1,5
1964,10,19,33,37,31
1964,11,19,2,3,1
1964,12,19,32,32,35
1964,1,20,8,2,1
1964,2,20,32,38,36
1964,3,20,1,8,1
1964,4,20,32,32,36
1964,5,20,2,10,10
1964,6,20,39,40,34
1964,7,20,9,10,10
1964,8,20,40,34,39
1964,9,20,7,10,1
1964,10,20,32,36,35
1964,11,20,8,4,9
1964,12,20,38,31,33
1964,1,21,7,1,10
1964,2,21,39,35,34
1964,3,21,2,7,10
1964,4,21,39,39,34
1964,5,21,9,7,10
1964,6,21,40,39,39
1964,7,21,10,9,9
1964,8,21,37,31,35
1964,9,21,8,9,9
1964,10,21,38,38,33
1964,11,21,15,11,15
1964,12,21,45,50,45
1964,1,22,6,10,10
1964,2,22,40,36,39
1964,3,22,9,6,10
1964,4,22,40,40,39
1964,5,22,10,8,9
1964,6,22,37,38,33
1964,7,22,7,8,9
1964,8,22,38,40,33
1964,9,22,15,18,15
1964,10,22,45,45,46
1964,11,22,16,20,20
1964,12,22,46,49,44
1964,1,23,5,9,9
1964,2,23,37,33,33
1964,3,23,10,5,9
1964,4,23,37,37,33
1964,5,23,7,5,9
1964,6,23,38,37,33
1964,7,23,8,7,9
1964,8,23,45,47,45
1964,9,23,16,17,20
1964,10,23,46,46,44
1964,11,23,13,17,18
1964,12,23,43,48,44
1964,1,24,4,8,9
1964,2,24,38,34,33
1964,3,24,7,4,9
1964,4,24,38,38,33
1964,5,24,8,6,9
1964,6,24,45,46,45
1964,7,24,15,16,15
1964,8,24,46,48,44
1964,9,24,13,16,18
1964,10,24,43,43,44
1964,11,24,14,18,13
1964,12,24,44,47,43
1964,1,25,3,7,9
1964,2,25,45,41,45
1964,3,25,8,3,9
1964,4,25,45,45,46
1964,5,25,15,13,15
1964,6,25,46,45,44
1964,7,25,16,15,20
1964,8,25,43,45,44
1964,9,25,14,15,13
1964,10,25,44,44,43
1964,11,25,11,15,17
1964,12,25,41,46,43
1964,1,26,12,16,15
1964,2,26,46,42,44
1964,3,26,15,12,15
1964,4,26,46,46,44
1964,5,26,16,14,20
1964,6,26,43,44,44
1964,7,26,13,14,18
1964,8,26,44,46,43
1964,9,26,11,14,17
1964,10,26,41,41,43
1964,11,26,12,16,17
1964,12,26,42,45,43
1964,1,27,11,15,20
1964,2,27,43,49,42
1964,3,27,16,11,20
1964,4,27,43,43,42
1964,5,27,13,11,18
1964,6,27,44,41,43
1964,7,27,14,13,13
1964,8,27,41,43,43
1964,9,27,12,13,17
1964,10,27,42,42,43
1964,11,27,19,13,19
1964,12,27,49,44,49
1964,1,28,20,14,18
1964,2,28,44,50,43
1964,3,28,13,20,18
1964,4,28,44,44,43
1964,5,28,14,12,13
1964,6,28,41,50,43
1964,7,28,11,12,17
1964,8,28,42,44,43
1964,9,28,19,12,19
1964,10,28,49,49,50
1964,11,28,20,14,18
1964,12,28,50,43,44
1964,1,29,19,23,13
1964,2,29,41,47,43
1964,3,29,14,19,13
1964,4,29,41,41,43
1964,5,29,11,19,17
1964,6,29,42,49,43
1964,7,29,12,11,17
1964,8,29,49,41,49
1964,9,29,20,11,18
1964,10,29,50,50,44
1964,11,29,17,11,16
1964,12,29,47,42,42
1964,1,30,18,12,17
1964,3,30,11,18,17
1964,4,30,42,42,43
1964,5,30,12,20,17
1964,6,30,49,48,49
1964,7,30,19,20,19
1964,8,30,50,42,44
1964,9,30,17,20,16
1964,10,30,47,47,42
1964,11,30,18,12,17
1964,12,30,48,41,47
1964,1,31,17,11,17
1964,3,31,12,17,17
1964,5,31,19,17,11
1964,7,31,20,19,18
1964,8,31,47,49,42
1964,10,31,48,48,47
1964,12,31,55,60,51
1965,1,1,56,59,51
1965,2,1,23,24,23
1965,3,1,53,51,51
1965,4,1,24,21,27
1965,5,1,54,56,51
1965,6,1,21,21,23
1965,7,1,51,52,53
1965,8,1,22,23,28
1965,9,1,57,53,60
1965,10,1,29,24,26
1965,11,1,60,52,51
1965,12,1,30,26,21
1965,1,2,53,58,53
1965,2,2,24,23,28
1965,3,2,54,52,51
1965,4,2,21,30,23
1965,5,2,51,53,53
1965,6,2,22,22,28
1965,7,2,52,51,52
1965,8,2,29,22,26
1965,9,2,60,54,51
1965,10,2,30,23,21
1965,11,2,57,59,51
1965,12,2,27,23,25
1965,1,3,54,57,52
1965,2,3,21,22,26
1965,3,3,51,59,53
1965,4,3,22,29,28
1965,5,3,52,54,52
1965,6,3,29,29,26
1965,7,3,59,60,60
1965,8,3,30,21,21
1965,9,3,57,51,51
1965,10,3,27,22,25
1965,11,3,58,60,51
1965,12,3,28,24,25
1965,1,4,51,56,60
1965,2,4,22,22,25
1965,3,4,52,60,52
1965,4,4,29,28,26
1965,5,4,59,51,60
1965,6,4,30,30,21
1965,7,4,60,59,51
1965,8,4,27,30,25
1965,9,4,58,52,51
1965,10,4,28,21,25
1965,11,4,55,57,57
1965,12,4,25,21,27
1965,1,5,57,55,59
1965,2,5,29,29,30
1965,3,5,59,57,60
1965,4,5,22,27,25
1965,5,5,60,52,51
1965,6,5,27,27,25
1965,7,5,27,58,51
1965,8,5,28,29,25
1965,9,5,55,59,57
1965,10,5,25,30,27
1965,11,5,56,58,52
1965,12,5,26,22,26
1965,1,6,56,54,59
1965,2,6,30,30,26
1965,3,6,52,58,59
1965,4,6,29,26,29
1965,5,6,59,59,60
1965,6,6,30,28,26
1965,7,6,58,57,51
1965,8,6,25,28,27
1965,9,6,56,60,52
1965,10,6,26,29,26
1965,11,6,3,5,10
1965,12,6,33,39,34
1965,1,7,55,53,52
1965,2,7,27,27,24
1965,3,7,59,55,59
1965,4,7,30,25,26
1965,5,7,60,60,52
1965,6,7,27,25,24
1965,7,7,57,56,60
1965,8,7,26,27,26
1965,9,7,3,7,10
1965,10,7,33,38,34
1965,11,7,4,6,5
1965,12,7,36,40,33
1965,1,8,54,52,60
1965,2,8,28,28,27
1965,3,8,60,56,52
1965,4,8,27,24,24
1965,5,8,57,57,56
1965,6,8,28,26,28
1965,7,8,58,55,58
1965,8,8,35,35,36
1965,9,8,6,8,9
1965,10,8,36,37,33
1965,11,8,3,3,4
1965,12,8,33,37,33
1965,1,9,53,51,58
1965,2,9,35,35,33
1965,3,9,57,53,60
1965,4,9,28,23,28
1965,5,9,58,58,57
1965,6,9,35,33,33
1965,7,9,5,4,9
1965,8,9,36,36,35
1965,9,9,3,5,3
1965,10,9,33,36,33
1965,11,9,4,4,10
1965,12,9,34,38,36
1965,1,10,2,10,9
1965,2,10,36,36,33
1965,3,10,58,54,58
1965,4,10,35,32,33
1965,5,10,5,5,9
1965,6,10,36,34,33
1965,7,10,6,3,9
1965,8,10,33,33,34
1965,9,10,4,6,10
1965,10,10,34,35,36
1965,11,10,1,1,8
1965,12,10,31,35,34
1965,1,11,1,9,9
1965,2,11,33,33,34
1965,3,11,5,1,9
1965,4,11,36,31,33
1965,5,11,6,6,9
1965,6,11,33,31,33
1965,7,11,3,2,3
1965,8,11,34,34,36
1965,9,11,1,3,8
1965,10,11,31,34,34
1965,11,11,2,2,1
1965,12,11,32,36,32
1965,1,12,10,8,3
1965,2,12,36,32,36
1965,3,12,6,2,9
1965,4,12,33,40,33
1965,5,12,3,3,4
1965,6,12,34,32,36
1965,7,12,4,1,10
1965,8,12,31,31,34
1965,9,12,2,4,2
1965,10,12,32,33,32
1965,11,12,9,9,7
1965,12,12,39,33,33
1965,1,13,9,7,10
1965,2,13,33,39,34
1965,3,13,3,9,3
1965,4,13,36,39,36
1965,5,13,4,4,10
1965,6,13,31,39,34
1965,7,13,1,10,8
1965,8,13,32,32,31
1965,9,13,9,1,7
1965,10,13,39,32,33
1965,11,13,10,10,7
1965,12,13,40,34,33
1965,1,14,8,6,8
1965,2,14,34,40,38
1965,3,14,6,10,10
1965,4,14,33,38,34
1965,5,14,3,3,8
1965,6,14,34,40,38
1965,7,14,2,9,2
1965,8,14,39,39,33
1965,9,14,10,2,7
1965,10,14,40,31,33
1965,11,14,7,7,8
1965,12,14,37,31,37
1965,1,15,5,3,4
1965,2,15,31,37,34
1965,3,15,3,7,8
1965,4,15,34,35,38
1965,5,15,4,4,3
1965,6,15,31,37,33
1965,7,15,1,8,7
1965,8,15,40,40,33
1965,9,15,7,9,7
1965,10,15,37,40,37
1965,11,15,10,4,10
1965,12,15,40,32,34
1965,1,16,4,2,10
1965,2,16,32,38,31
1965,3,16,4,8,4
1965,4,16,31,34,34
1965,5,16,1,1,7
1965,6,16,32,38,31
1965,7,16,2,7,7
1965,8,16,39,31,35
1965,9,16,10,10,9
1965,10,16,40,39,34
1965,11,16,17,11,18
1965,12,16,45,49,42
1965,1,17,3,1,5
1965,2,17,39,35,35
1965,3,17,1,6,10
1965,4,17,32,33,31
1965,5,17,2,2,5
1965,6,17,39,38,35
1965,7,17,9,4,1
1965,8,17,40,32,34
1965,9,17,17,17,18
1965,10,17,47,48,42
1965,11,17,18,12,12
1965,12,17,48,50,48
1965,1,18,7,8,1
1965,2,18,40,36,33
1965,3,18,2,5,5
1965,4,18,39,37,35
1965,5,18,9,9,1
1965,6,18,40,37,43
1965,7,18,10,3,9
1965,8,18,47,49,50
1965,9,18,18,18,12
1965,10,18,48,43,48
1965,11,18,15,19,17
1965,12,18,45,48,44
1965,1,19,8,7,9
1965,2,19,43,41,45
1965,3,19,9,4,1
1965,4,19,40,38,33
1965,5,19,10,10,9
1965,6,19,47,46,45
1965,7,19,17,12,14
1965,8,19,48,50,48
1965,9,19,15,16,18
1965,10,19,45,42,44
1965,11,19,16,20,15
1965,12,19,46,47,49
1965,1,20,15,16,15
1965,2,20,44,42,44
1965,3,20,10,3,9
1965,4,20,43,45,45
1965,5,20,17,17,15
1965,6,20,48,45,48
1965,7,20,18,15,12
1965,8,20,45,47,44
1965,9,20,16,15,15
1965,10,20,46,41,49
1965,11,20,13,17,19
1965,12,20,43,46,45
1965,1,21,16,15,20
1965,2,21,41,49,44
1965,3,21,13,12,15
1965,4,21,44,46,44
1965,5,21,14,14,20
1965,6,21,41,44,44
1965,7,21,15,14,18
1965,8,21,46,48,43
1965,9,21,13,14,19
1965,10,21,43,41,45
1965,11,21,14,18,17
1965,12,21,44,45,43
1965,1,22,13,14,18
1965,2,22,42,50,43
1965,3,22,14,11,20
1965,4,22,41,43,44
1965,5,22,11,11,18
1965,6,22,42,43,43
1965,7,22,12,13,13
1965,8,22,43,45,45
1965,9,22,14,13,17
1965,10,22,44,42,42
1965,11,22,11,15,19
1965,12,22,47,44,49
1965,1,23,14,13,13
1965,2,23,49,47,43
1965,3,23,11,20,18
1965,4,23,42,44,43
1965,5,23,12,12,13
1965,6,23,49,42,43
1965,7,23,19,12,17
1965,8,23,50,44,43
1965,9,23,17,12,19
1965,10,23,47,49,49
1965,11,23,18,14,18
1965,12,23,48,43,44
1965,1,24,11,12,17
1965,2,24,50,48,43
1965,3,24,12,19,13
1965,4,24,49,41,43
1965,5,24,19,19,17
1965,6,24,50,41,43
1965,7,24,20,11,17
1965,8,24,47,41,49
1965,9,24,18,11,18
1965,10,24,48,50,44
1965,11,24,15,11,18
1965,12,24,45,42,42
1965,1,25,12,11,17
1965,2,25,47,45,49
1965,3,25,19,18,17
1965,4,25,50,42,43
1965,5,25,20,20,17
1965,6,25,47,50,40
1965,7,25,17,20,19
1965,8,25,48,42,44
1965,9,25,15,20,18
1965,10,25,45,47,42
1965,11,25,16,12,17
1965,12,25,46,41,47
1965,1,26,19,20,19
1965,2,26,48,46,44
1965,3,26,20,17,17
1965,4,26,47,49,49
1965,5,26,17,17,19
1965,6,26,48,49,44
1965,7,26,18,19,18
1965,8,26,45,49,42
1965,9,26,16,19,17
1965,10,26,46,48,47
1965,11,26,23,29,27
1965,12,26,53,60,51
1965,1,27,20,19,18
1965,2,27,45,43,42
1965,3,27,17,16,19
1965,4,27,48,50,44
1965,5,27,18,18,17
1965,6,27,45,46,42
1965,7,27,15,18,18
1965,8,27,46,50,47
1965,9,27,23,28,27
